std_error_mean,geometric_mean,harmonic_mean,root_mean_square,shannon_entropy,coef_of_var,signal_to_noise,percentile_75,mean,std_dev,max_value,mean_abs_dev,contrast,energy,entropy,range,variance,iqr,label
0.03584531300427901,0.0006665385241926091,1.9999936815480576e-06,0.4987501066133505,5.669320177745629,1.3968800699113593,0.7158793054026038,0.4895143210887909,0.29032085940707475,0.40554342238528046,1.638056755065918,0.31904004327407165,0.16446546743996598,31.840213612394045,3.9296732970239896,1.638056755065918,0.16446546743996598,0.4895143210887909,1
0.040578058877761704,0.0008951449762901703,2.13331282246831e-06,0.5576153393958758,5.606461966339987,1.4505122673759578,0.6894101099770258,0.5215793401002884,0.3165008252071857,0.4590883295976366,1.7367998361587524,0.3672551138495237,0.21076209437274823,39.799662941385954,3.886103305013126,1.7367998361587524,0.21076209437274823,0.5215793401002884,1
0.02688176441717139,0.0004054365546238369,1.9104351218615576e-06,0.36361350261767766,5.533133020968505,1.5260465774973508,0.6552858390532283,0.290497325360775,0.19929434070945717,0.3041324465542581,1.3307931423187256,0.23315145590368047,0.09249654504707866,16.92349174859467,3.8352755532754506,1.3307931423187256,0.09249654504707866,0.290497325360775,1
0.03519894511598676,0.00039795128049471937,1.855064779596079e-06,0.48424340277335143,5.56321083527456,1.44544687138126,0.6918258351085966,0.5031390190124512,0.2755069123595604,0.3982306045140375,1.484531044960022,0.3255837466615503,0.15858761437161578,30.014934160577823,3.8561239054590994,1.484531044960022,0.15858761437161578,0.5031390190124512,1
0.03375138025974227,0.0008152306416166568,2.133310757543043e-06,0.4644347426109633,5.613173760986509,1.44442878600763,0.6923133842852338,0.5052090585231781,0.26436282729628147,0.3818532776971126,1.6109657287597656,0.30768091998947966,0.14581192568802817,27.609552658446297,3.890755566548863,1.6109657287597656,0.14581192568802817,0.5052090585231781,1
0.030595580067579307,0.0005437827026717139,1.969223197321232e-06,0.4205532062918146,5.616432944662131,1.4492817568404566,0.6899949622377356,0.3619919642806053,0.23884208340314217,0.34614947424194076,1.4049818515777588,0.2719846057534596,0.11981945851797202,22.63871991325767,3.893014660524547,1.4049818515777588,0.11981945851797202,0.3619919642806053,1
0.033479955495417435,0.0006780003785424485,2.0317352982398224e-06,0.4681102038306871,5.657931478025356,1.377153919371502,0.7261333289640965,0.5271070748567581,0.27504729261272587,0.3787824570341358,1.561510682106018,0.31477264960722096,0.14347614975681694,28.048276855092148,3.9217792519226387,1.561510682106018,0.14347614975681694,0.5271070748567581,1
0.030558237187892103,0.0006233297417969246,2.031732788906117e-06,0.4213075212666028,5.616927543315782,1.4358889524353784,0.6964306716453135,0.40373966097831726,0.24077557474083733,0.34572698778664707,1.4921343326568604,0.27597528484398026,0.11952715008402842,22.72000351690355,3.8933574901868333,1.4921343326568604,0.11952715008402842,0.40373966097831726,1
0.03226218042963126,0.00021547177499461396,1.7297069021551415e-06,0.4281640007861073,5.363438714853675,1.6307895060583453,0.6131982433068941,0.3898564502596855,0.2238209796951196,0.36500490492249904,1.6206337213516235,0.28181115278160007,0.13322858061748255,23.465524680853203,3.7176524234348793,1.6206337213516235,0.13322858061748255,0.3898564502596855,1
0.03607275454575137,0.0010016041477615009,2.1694717819510106e-06,0.5067493552622647,5.700994097328181,1.3586107104015217,0.7360442119807108,0.5238548517227173,0.3003926191377104,0.4081166296860585,1.4136165380477905,0.3396492286888133,0.1665591834263074,32.86974835951628,3.9516279850799183,1.4136165380477905,0.1665591834263074,0.5238548517227173,1
0.03660318694964764,0.0005052415373708802,1.9393798150619755e-06,0.49697559174820993,5.540618478906021,1.5072168088790032,0.6634729518294535,0.39701762795448303,0.27475661420612596,0.4141177872821566,1.77268648147583,0.3203757143965049,0.17149354174346948,31.61404656556588,3.840464077340042,1.77268648147583,0.17149354174346948,0.39701762795448303,1
0.031135619990043818,0.0003249440605000554,1.8550553825337794e-06,0.4150383825652846,5.390487149568579,1.604993092932282,0.6230538720658522,0.32103750109672546,0.21947716164868325,0.35225932850251856,1.4636900424957275,0.2775583239945263,0.12408663451704527,22.04887795230816,3.736400969696076,1.4636900424957275,0.12408663451704527,0.32103750109672546,1
0.02390662518710118,0.00014464640427719005,1.662331001103119e-06,0.31041175666691306,5.233402267907577,1.7757381038494102,0.5631440247937254,0.20845036581158638,0.1523155852628406,0.27047258856134976,1.3811516761779785,0.19843325755164187,0.07315542116307719,12.333498710660974,3.62751802686416,1.3811516761779785,0.07315542116307719,0.20845036581158638,1
0.02395108932282707,0.00067873805780742,2.0983425537906222e-06,0.33257623318922025,5.679980285227087,1.4053371145034892,0.7115704120561385,0.33203552663326263,0.19281896139727905,0.2709756428316118,1.3239109516143799,0.21282335681553377,0.07342779900800524,14.157689712938318,3.9370623204692277,1.3239109516143799,0.07342779900800524,0.33203552663326263,1
0.02364279697195115,0.0005098285455842647,1.999987056855958e-06,0.32336895394327003,5.610096501114839,1.4720743543697832,0.6793109726801906,0.2927578315138817,0.18170801783708157,0.2674877130413349,1.2135581970214844,0.20581743597904278,0.07154967662808354,13.38463748791868,3.888622572544965,1.2135581970214844,0.07154967662808354,0.2927578315138817,1
0.03296876404061889,0.0004851333132787097,1.9393671423959846e-06,0.45016646787031983,5.567654163230383,1.4799495761569077,0.6756968853165368,0.4171762391924858,0.25203492871423805,0.3729989859273731,1.6921467781066895,0.29111791694622013,0.13912824350284864,25.939180645739484,3.859203785703981,1.6921467781066895,0.13912824350284864,0.4171762391924858,1
0.032458016437089114,0.0004347647250569442,1.9102447605810643e-06,0.44316649141134173,5.560411041636629,1.4802272555769704,0.675570101199348,0.4254402071237564,0.24808389052486746,0.36722053642448216,1.844772458076477,0.29091361324719855,0.13485092237188442,25.13875700605937,3.8541832363928172,1.844772458076477,0.13485092237188442,0.4254402071237564,1
0.0331216091581887,0.00031353054755611695,1.8285572221947161e-06,0.43988651530296763,5.396130319829876,1.626505211448815,0.6148134813018662,0.3295827656984329,0.23038858307700139,0.37472823103305103,1.683917760848999,0.2850249010450625,0.14042124713315965,24.76801873220966,3.7403125172521126,1.683917760848999,0.14042124713315965,0.3295827656984329,1
0.02804288686048192,0.0009288652128650715,2.169477063595207e-06,0.397779530922418,5.754909261860124,1.322311312739022,0.7562491816239022,0.39759815484285355,0.23993521370721282,0.3172690474095024,1.3850897550582886,0.25873186074920795,0.1006596484441331,20.253255068269944,3.9889991293646596,1.3850897550582886,0.1006596484441331,0.39759815484285355,1
0.027019939586407055,0.0004484415984415413,1.939376544490771e-06,0.37428141124995784,5.590512535623571,1.4155507538131293,0.7064365061374684,0.37932100892066956,0.21595532291394193,0.3056957201407883,1.034967064857483,0.2541948071675506,0.09344987331239514,17.931081575329287,3.875048002080507,1.034967064857483,0.09344987331239514,0.37932100892066956,1
0.02681929641627235,0.0005419087834951368,1.99998880276019e-06,0.3689583166165932,5.602426272870921,1.4454894470161859,0.6918049151969671,0.3691099211573601,0.20991208370833192,0.303425701801572,1.2438503503799438,0.24438744316421435,0.0920671565137765,17.424670643270428,3.8833059754634403,1.2438503503799438,0.0920671565137765,0.3691099211573601,1
0.023768592588235764,0.00029934428203888405,1.8550474659543998e-06,0.320645312437313,5.467459645718906,1.539771184576211,0.6494447300529201,0.2985011413693428,0.17464343447136343,0.26891092797442917,1.3852039575576782,0.21571895790236795,0.07231308718406863,13.160117297666822,3.7897542383833356,1.3852039575576782,0.07231308718406863,0.2985011413693428,1
0.033741986105032123,0.0005678391636422134,2.031719188913317e-06,0.45199834331999533,5.472158083217433,1.5773627683807787,0.6339679118313325,0.33001621067523956,0.24201597921637585,0.3817469949691276,1.853332757949829,0.2902633259451477,0.14573076816795916,26.150720302594607,3.7930109470884776,1.853332757949829,0.14573076816795916,0.33001621067523956,1
0.027586240635579917,0.0005311287885421738,1.9993283957764732e-06,0.3821810819004459,5.620062958853088,1.414936404848352,0.7067432801290874,0.37671272456645966,0.2205771821718372,0.3121026851337993,1.211127758026123,0.25653590674642146,0.09740808606772747,18.695984558412203,3.8955307946264024,1.211127758026123,0.09740808606772747,0.37671272456645966,1
0.03854209452509264,0.0007498339790284497,2.031738176485416e-06,0.5401335413218852,5.682756209317976,1.3680155174431214,0.7309841839955624,0.5284062027931213,0.3187493247241946,0.43605402239721464,1.6347306966781616,0.35570520679038964,0.19014311044879056,37.34326303499784,3.9389864444262765,1.6347306966781616,0.19014311044879056,0.5284062027931213,1
0.03341979394866772,0.0002894160843335657,1.7777732151340013e-06,0.44952602331024416,5.468663439926571,1.5551363304067154,0.6430287400945368,0.3669181540608406,0.24313097150297835,0.37810180683136146,1.7728396654129028,0.29323130179363943,0.14296097632914018,25.86542664103964,3.7905886449443544,1.7728396654129028,0.14296097632914018,0.3669181540608406,1
0.03499469544862065,0.0005134455341254733,1.9393847511803624e-06,0.4787709269779093,5.581307709301317,1.4707223497773865,0.67993627375934,0.45539359748363495,0.26920090211206116,0.3959197833164428,1.8220343589782715,0.3100373431148,0.156752474821339,29.340364866468676,3.868667702667693,1.8220343589782715,0.156752474821339,0.45539359748363495,1
0.035515001574754165,0.0012092988367461413,2.245591817627565e-06,0.5010048830389976,5.758823358424879,1.3426591325079757,0.7447888202103622,0.5173524618148804,0.2992616408955655,0.40180637515775336,1.9176700115203857,0.3182299942793634,0.16144836311741326,32.12875428210172,3.9917121743629593,1.9176700115203857,0.16144836311741326,0.5173524618148804,1
0.039496925480135364,0.0007469875359058809,2.0317356798173905e-06,0.5592544642462519,5.683263571719779,1.3288209227213847,0.7525451662088299,0.6723056584596634,0.33628060323826503,0.44685670148837525,1.53057062625885,0.38657820635626194,0.1996809116650709,40.03399113975837,3.9393381212446075,1.53057062625885,0.1996809116650709,0.6723056584596634,1
0.053297214098431016,0.00048259411857418154,1.8823429158435731e-06,0.7179159555959083,5.473256329502464,1.5476152695916456,0.6461543519546438,0.6169968843460083,0.3896247058073641,0.6029891441176294,2.3921139240264893,0.4729035522053664,0.36359590792371116,65.97162487029583,3.793772193404506,2.3921139240264893,0.36359590792371116,0.6169968843460083,1
0.047946925082459096,0.0008467403729067339,2.0645061476430562e-06,0.6554224105468636,5.5987239804941025,1.474644658052339,0.6781282196226758,0.4813273251056671,0.36785643974872073,0.5424575338056031,2.2591731548309326,0.41804272848537494,0.2942601759824571,54.98605263962385,3.880739741940841,2.2591731548309326,0.2942601759824571,0.4813273251056671,1
0.051032739427415916,0.0005064767420573405,1.9104387855936574e-06,0.6833865549146906,5.452626821798891,1.5792487375857256,0.6332113771632593,0.5594167560338974,0.3655975933652371,0.5773695377864302,2.580713987350464,0.44677142359432764,0.33335558316371605,59.77819948008569,3.7794729083034353,2.580713987350464,0.33335558316371605,0.5594167560338974,1
0.03935206605749597,0.0007688214516475976,2.064478570731511e-06,0.5442866636193096,5.642969448366419,1.4219851538044588,0.7032406430108837,0.5462393462657928,0.3130959581512798,0.44521780420730195,2.0705204010009766,0.35435435703173823,0.19821889318317146,37.919740440811445,3.911408363249091,2.0705204010009766,0.19821889318317146,0.5462393462657928,1
0.0507137461423763,0.0014216597150570043,2.2068899845252397e-06,0.7134545678012298,5.767105392404995,1.3530573172723168,0.7390657027978715,0.6721206605434418,0.424047476350097,0.5737605407463584,2.5252320766448975,0.44334792378913335,0.32920115811755357,65.15422980050428,3.9974528428655773,2.5252320766448975,0.32920115811755357,0.6721206605434418,1
0.0432026328907252,0.0007596615623027904,2.064441828434724e-06,0.5953371711587205,5.630338537203881,1.4381010803184961,0.695359990885231,0.5380581468343735,0.3398801388884749,0.4887819949143163,2.395211935043335,0.38003217922582166,0.23890783855241873,45.36657246249827,3.9026532827888767,2.395211935043335,0.23890783855241873,0.5380581468343735,1
0.05046747907650817,0.0015321720072698733,2.2456027237791174e-06,0.7207851396709223,5.785159153961045,1.297938801064573,0.7704510010723903,0.7789181619882584,0.43990852764545707,0.5709743469502261,2.317298650741577,0.4678016112648038,0.3260117048752371,66.49999584901516,4.009966756786655,2.317298650741577,0.3260117048752371,0.7789181619882584,1
0.04334938931811341,0.0009671939318303303,2.0983184094460578e-06,0.6201760001706931,5.759185432997817,1.2920497425231723,0.773962432031219,0.6546555310487747,0.37958473130947823,0.4904423543541389,1.686122179031372,0.4103801260688016,0.24053370294443077,49.2311387120281,3.991963145332344,1.686122179031372,0.24053370294443077,0.6546555310487747,1
0.030650135119899273,0.000846133647034139,2.169462485213396e-06,0.42292741521980454,5.62044603325064,1.4322300231075336,0.6982098546260822,0.368600569665432,0.24211662135712686,0.34676669420103573,1.3704679012298584,0.28108138883919764,0.12024714020711463,22.895052613696635,3.895796321565009,1.3704679012298584,0.12024714020711463,0.368600569665432,1
0.03899298608821256,0.0006963254522643007,2.0644990748408684e-06,0.525711422321185,5.518785997305713,1.5428922326278995,0.6481319382406628,0.45741450041532516,0.28592747359653004,0.441155278107005,2.1266090869903564,0.34249057307442854,0.19461797940166892,35.375679943547304,3.825330954274158,2.1266090869903564,0.19461797940166892,0.45741450041532516,1
0.04757686837168487,0.0006964481377399789,1.9999910366858583e-06,0.6468223029718803,5.581233022676045,1.5007443526831512,0.6663347694193886,0.6022818237543106,0.35866922909917776,0.5382708200518104,2.6319456100463867,0.4109076009410728,0.2897354757192484,53.552523727596395,3.8686159338439605,2.6319456100463867,0.2897354757192484,0.6022818237543106,1
0.031771359171452004,0.0012098267960559308,2.3272277889064654e-06,0.4413489580882937,5.670585605149235,1.4036032161233687,0.7124500759952831,0.438964806497097,0.25609224327308766,0.35945189628235397,1.769497036933899,0.2923548324996261,0.12920566574098014,24.932979559119673,3.9305504244610034,1.769497036933899,0.12920566574098014,0.438964806497097,1
0.04436821802365658,0.0010406439385975675,2.169444918114978e-06,0.6135213956049393,5.654298483152846,1.4229995160039268,0.7027395277389917,0.5920338183641434,0.35275422071026696,0.5019690853390523,2.5038058757781982,0.39867057254042493,0.2519729626361248,48.180288366724156,3.9192610517697704,2.5038058757781982,0.2519729626361248,0.5920338183641434,1
0.040005506604608006,0.0005953993919903239,1.9999814004226273e-06,0.5468001830725333,5.537938278074018,1.4752016525384974,0.6778719294949082,0.5445635616779327,0.30681272577203345,0.4526106400787446,1.9103490114212036,0.3721405910434896,0.20485639151249088,38.270776346643956,3.8386063036900016,1.9103490114212036,0.20485639151249088,0.5445635616779327,1
0.0352423495726786,0.0003985477459960445,1.8823209386754515e-06,0.4792831563869682,5.507540011547487,1.4991933680457432,0.6670236897423362,0.48700301349163055,0.26595746645034524,0.39872166988460583,1.6190590858459473,0.3207148488788789,0.15897897003556857,29.403180031520648,3.8175358309532283,1.6190590858459473,0.15897897003556857,0.48700301349163055,1
0.04274397465082534,0.0010648230905072555,2.2452934069547242e-06,0.5849074963065134,5.582804863533389,1.4697940194584755,0.6803660369482057,0.5204851180315018,0.3290208443395386,0.48359286928743184,1.9083073139190674,0.38278177100471567,0.23386206322565115,43.79094774215091,3.8697054509025186,1.9083073139190674,0.23386206322565115,0.5204851180315018,1
0.037100780302921944,0.0005747886871038688,1.9393878460590613e-06,0.5239588181183813,5.681924962805552,1.3384803268570171,0.7471141693719948,0.6122674345970154,0.3135999872465618,0.41974741343213445,1.5643705129623413,0.3570366516169088,0.1761878910829672,35.1402039147534,3.93841026824984,1.5643705129623413,0.1761878910829672,0.6122674345970154,1
0.04068192020402576,0.0007597297570003992,2.0317383680544937e-06,0.566271782973633,5.670150434157156,1.395241479557159,0.716720253796565,0.5731777846813202,0.32988080781069584,0.46026338636730607,2.17984676361084,0.36887965132973477,0.21184238483030005,41.04495772059357,3.9302487869147806,2.17984676361084,0.21184238483030005,0.5731777846813202,1
0.036164679199641794,0.0009580941643863763,2.1333210034568786e-06,0.513144990102988,5.739691914511146,1.3211762772078948,0.7568994184996735,0.5841823816299438,0.3096911785978591,0.40915663842404476,1.7008343935012817,0.3380469311634897,0.1674091547664645,33.70467595107784,3.9784512679541146,1.7008343935012817,0.1674091547664645,0.5841823816299438,1
0.024530819700246443,0.000643154232761233,2.0644993555426578e-06,0.3448366192510409,5.698598405397899,1.3560574357094088,0.7374292345771938,0.36298707872629166,0.20466282328561647,0.277534543329741,1.3084722757339478,0.22630835451673192,0.07702542274124786,15.220773628990381,3.949967417972953,1.3084722757339478,0.07702542274124786,0.36298707872629166,1
0.03716685114164189,0.0008526905522166832,2.09834215242569e-06,0.5229849434552426,5.692813065644769,1.352239563861649,0.7395121756383928,0.5488165616989136,0.3109618523812969,0.4204949196416954,1.578382134437561,0.34809756828713034,0.17681597744447586,35.009696138353064,3.9459573260344896,1.578382134437561,0.17681597744447586,0.5488165616989136,1
0.024406799784674898,0.000573707378926181,2.0317315695868706e-06,0.3400906849033846,5.6480465949724366,1.3908985339187088,0.718957101587918,0.36251599341630936,0.1985273630125448,0.27613141815689585,1.1698576211929321,0.22796408943577262,0.07624856009333847,14.804694266630813,3.9149275731043423,1.1698576211929321,0.07624856009333847,0.36251599341630936,1
0.03591398019482166,0.00030336253887783526,1.8285605479693035e-06,0.467055479112309,5.293638490654294,1.7641999415759668,0.5668277814362684,0.33551952987909317,0.23031420270854142,0.40632030296252414,2.261366128921509,0.292745851851123,0.16509618859955738,27.922025032810048,3.6692705948286277,2.261366128921509,0.16509618859955738,0.33551952987909317,1
0.038876663672876344,0.001478158445301889,2.3272270947329187e-06,0.5488255202733076,5.760228190024694,1.3399343796032397,0.7463035068503322,0.5335966795682907,0.3282543137211178,0.4398392402079932,1.6569515466690063,0.3465043481106136,0.19345855722674477,38.55480981801814,3.9926859294255332,1.6569515466690063,0.19345855722674477,0.5335966795682907,1
0.04280506056072611,0.0004014260604700291,1.8823365468417603e-06,0.5666330794362191,5.381857885694182,1.6462145901488003,0.6074529657823735,0.5202747583389282,0.2941803458452341,0.48428397746544444,2.1619157791137695,0.36947852764501476,0.23453097082975108,41.09734997905569,3.7304196197712294,2.1619157791137695,0.23453097082975108,0.5202747583389282,1
0.03188303599878574,0.0009936323209432136,2.1694800826581667e-06,0.449811784341061,5.750404903243307,1.3423036409399232,0.7449858565820493,0.4453948736190796,0.26872859787545167,0.36071537535289927,1.6021232604980469,0.28994674459409,0.130115582015983,25.898322090507417,3.985876945889181,1.6021232604980469,0.130115582015983,0.4453948736190796,1
0.03199237302522754,0.00030943523576535146,1.8285434513975421e-06,0.42781639972806285,5.4373045626780545,1.5870015485901936,0.6301173669941406,0.37084661424160004,0.22807311241740535,0.3619523825982076,1.882258653640747,0.27718717784210867,0.13100952726851928,23.427439600164053,3.7688523275940202,1.882258653640747,0.13100952726851928,0.37084661424160004,1
0.03534852893891955,0.001015835086132105,2.169480584536132e-06,0.4931576393338451,5.708752436932944,1.385933030724211,0.7215337807499029,0.44992097467184067,0.28855864130309783,0.3999229522828629,1.7349423170089722,0.31545834375992854,0.15993836776264103,31.13017052586635,3.9570056563027856,1.7349423170089722,0.15993836776264103,0.44992097467184067,1
0.025410189643977853,0.0004808005241655193,1.9692081551206736e-06,0.3544568549640515,5.6297953248115,1.3864827232967059,0.7212470121326847,0.39370036125183105,0.20734732117853127,0.2874834785358868,1.1026843786239624,0.23876440660660592,0.08264675043109368,16.081876739968852,3.902276756650653,1.1026843786239624,0.08264675043109368,0.39370036125183105,1
0.037322717047484494,0.001113116382197346,2.206884035078256e-06,0.5185883774138617,5.692390257573641,1.40261325196256,0.7129532181361689,0.5130479782819748,0.3010511561005842,0.4222583410653287,1.9851328134536743,0.33375251364259384,0.17830210659924348,34.423539864158954,3.9456642578120693,1.9851328134536743,0.17830210659924348,0.5130479782819748,1
0.029035775504398176,0.00037480853661431366,1.910309142324707e-06,0.3867032582450878,5.431781018017084,1.6101187485543476,0.6210703134712284,0.3073563203215599,0.204023647568647,0.32850230009872317,1.4062678813934326,0.24972445809252974,0.10791376117015156,19.14104447198298,3.76502369818557,1.4062678813934326,0.10791376117015156,0.3073563203215599,1
0.03781672439086556,0.000820914575327654,2.0645080791861364e-06,0.530234953264309,5.702091910259593,1.3660414675181947,0.7320404881561073,0.5142912715673447,0.31320234877057374,0.42784739614469997,1.6848212480545044,0.3450891785505519,0.18305339438779983,35.987085524890105,3.952388931018109,1.6848212480545044,0.18305339438779983,0.5142912715673447,1
0.04828766852312992,0.0028139797051766244,2.5599816251228213e-06,0.6896039289172788,5.847292099484623,1.2981853503628729,0.7703046173414303,0.703670933842659,0.4208278930382221,0.5463126057662939,2.9104695320129395,0.43570081422444673,0.29845746321915806,60.87085808360286,4.053034032796209,2.9104695320129395,0.29845746321915806,0.703670933842659,1
0.038309597878335086,0.0009194163100005579,2.1694684184109335e-06,0.5230284041108977,5.591942881338625,1.4805237918256546,0.6754350712328894,0.462031327188015,0.29275019118358614,0.4334236231088083,1.8970670700073242,0.3379438709292799,0.18785603706876627,35.015515072869434,3.8760394421801236,1.8970670700073242,0.18785603706876627,0.462031327188015,1
0.027808402505915552,0.0004649372905616527,1.9393853941399474e-06,0.3801316224521578,5.578994742840317,1.4746723419883132,0.6781145838712364,0.33472196757793427,0.21334648437914439,0.3146161597743659,1.3704369068145752,0.24571689748472636,0.09898332799116935,18.49600644967806,3.8670644764865214,1.3704369068145752,0.09898332799116935,0.33472196757793427,1
0.03942254674148069,0.0008217184692989477,2.098346885409446e-06,0.5367464009053241,5.590856443671619,1.4936445104322527,0.6695018466205114,0.47535963356494904,0.29860867094248533,0.4460152021207141,2.0604114532470703,0.3414468511764426,0.19892956052278143,36.87637745725682,3.875286380974385,2.0604114532470703,0.19892956052278143,0.47535963356494904,1
0.02777455794944367,0.000536818666668862,1.999985968530515e-06,0.37920965534691714,5.58351504512412,1.4803654892250941,0.675506707592993,0.3155527412891388,0.21226734520314494,0.3142332523281656,1.4937968254089355,0.24410742892894177,0.0987425368687366,18.406395226665943,3.870197711269818,1.4937968254089355,0.0987425368687366,0.3155527412891388,1
0.03002950602768384,0.0004562849110190537,1.969210950256448e-06,0.4011215441772137,5.460856136845818,1.5932437269407238,0.6276485133542481,0.396242618560791,0.21324112050206168,0.33974507756572075,1.561855673789978,0.258535789977941,0.1154267177301376,20.595007129998386,3.785177034826152,1.561855673789978,0.1154267177301376,0.396242618560791,1
0.029707393933740823,0.00041595885533508224,1.9691868596880563e-06,0.39182099990016156,5.363548268343188,1.6688635414379092,0.5992083833584837,0.2779037430882454,0.20139501336416288,0.3361007952308519,1.447295069694519,0.25489734200834846,0.11296374455481105,19.651033083233585,3.717728360127256,1.447295069694519,0.11296374455481105,0.2779037430882454,1
0.03341552126211708,0.000576702750755947,1.969222660837266e-06,0.46707549590809977,5.645510196704475,1.3782975624766094,0.7255308157707541,0.4819570705294609,0.2742901657766197,0.37805346690122005,1.2731443643569946,0.3139165704083098,0.14292442383603188,27.92441841635806,3.9131694757961277,1.2731443643569946,0.14292442383603188,0.4819570705294609,1
0.03565423355684217,0.0007393904211297641,2.0645062901759597e-06,0.4880557109655503,5.613099750871697,1.4682343335981678,0.6810885007118241,0.45544376224279404,0.27473925380036235,0.4033816052168329,1.5762094259262085,0.3117595623189118,0.16271671942730886,30.48939225677936,3.8907042666464475,1.5762094259262085,0.16271671942730886,0.45544376224279404,1
0.045684879525156735,0.0003389903767260041,1.802811473328705e-06,0.606393586583943,5.393181380971598,1.6298875626493539,0.6135380673981079,0.5092006027698517,0.3171172181464499,0.5168654097588606,2.2845757007598877,0.3961954573037474,0.26714985180519496,47.067287276817666,3.7382684685968535,2.2845757007598877,0.26714985180519496,0.5092006027698517,1
0.035438917653604275,0.0005063266417589646,1.93938510608235e-06,0.48514856602600664,5.553900845038868,1.4678502909305884,0.6812666878092881,0.44353366643190384,0.2731515511695761,0.4009455838524038,1.5376429557800293,0.32450418527014335,0.160757361210745,30.12724878298759,3.849670711976187,1.5376429557800293,0.160757361210745,0.44353366643190384,1
0.03058978144102705,0.0008016653298865738,2.133298516110981e-06,0.4258721055840464,5.664512353251794,1.394490828209505,0.7171055487107935,0.4102242514491081,0.24817938079650048,0.34608387027143406,1.3803398609161377,0.27871691565496803,0.11977404526205479,23.214982440267413,3.926340767031461,1.3803398609161377,0.11977404526205479,0.4102242514491081,1
0.03885745689763832,0.0005357650677155482,1.9393866715898115e-06,0.5315123584638758,5.5670070072091855,1.4716502159108151,0.6795077488603696,0.5097339749336243,0.29872719454579055,0.43962194035174473,1.9908812046051025,0.3525460517121246,0.193267450438633,36.160689561578444,3.8587552113325048,1.9908812046051025,0.193267450438633,0.5097339749336243,1
