mean,std_dev,variance,median,range,skewness,kurtosis,entropy,energy,contrast,mean_abs_dev,min_value,max_value,iqr,percentile_25,percentile_50,percentile_75,signal_to_noise,coef_of_var,autocorrelation,shannon_entropy,root_mean_square,harmonic_mean,geometric_mean,std_error_mean,median_abs_dev,label
0.2755069123595604,0.3982306045140375,0.15858761437161578,0.0,1.484531044960022,1.3887591924620604,0.9142308803026129,3.8561239054590994,30.014934160577823,0.15858761437161578,0.3255837466615503,0.0,1.484531044960022,0.5031390190124512,0.0,0.0,0.5031390190124512,0.6918258351085966,1.44544687138126,0.12724552146203452,5.56321083527456,0.48424340277335143,1.855064779596079e-06,0.00039795128049471937,0.03519894511598676,0.0,1
0.26436282729628147,0.3818532776971126,0.14581192568802817,0.04101765342056751,1.6109657287597656,1.544761239707105,1.820856963704311,3.890755566548863,27.609552658446297,0.14581192568802817,0.30768091998947966,0.0,1.6109657287597656,0.5052090585231781,0.0,0.04101765342056751,0.5052090585231781,0.6923133842852338,1.44442878600763,0.04160228909784881,5.613173760986509,0.4644347426109633,2.133310757543043e-06,0.0008152306416166568,0.03375138025974227,0.04101765342056751,1
0.23884208340314217,0.34614947424194076,0.11981945851797202,0.0,1.4049818515777588,1.6238874156276892,2.0478609617056156,3.893014660524547,22.63871991325767,0.11981945851797202,0.2719846057534596,0.0,1.4049818515777588,0.3619919642806053,0.0,0.0,0.3619919642806053,0.6899949622377356,1.4492817568404566,-0.006018173115129543,5.616432944662131,0.4205532062918146,1.969223197321232e-06,0.0005437827026717139,0.030595580067579307,0.0,1
0.27504729261272587,0.3787824570341358,0.14347614975681694,0.025945615023374557,1.561510682106018,1.2662392820040353,0.5506471844480547,3.9217792519226387,28.048276855092148,0.14347614975681694,0.31477264960722096,0.0,1.561510682106018,0.5271070748567581,0.0,0.025945615023374557,0.5271070748567581,0.7261333289640965,1.377153919371502,-0.017130441558949622,5.657931478025356,0.4681102038306871,2.0317352982398224e-06,0.0006780003785424485,0.033479955495417435,0.025945615023374557,1
0.24077557474083733,0.34572698778664707,0.11952715008402842,0.02278947178274393,1.4921343326568604,1.5321894884380036,1.7437005155735399,3.8933574901868333,22.72000351690355,0.11952715008402842,0.27597528484398026,0.0,1.4921343326568604,0.40373966097831726,0.0,0.02278947178274393,0.40373966097831726,0.6964306716453135,1.4358889524353784,-0.0341868568828411,5.616927543315782,0.4213075212666028,2.031732788906117e-06,0.0006233297417969246,0.030558237187892103,0.02278947178274393,1
0.2238209796951196,0.36500490492249904,0.13322858061748255,0.0,1.6206337213516235,1.877818658872497,3.2673140724230763,3.7176524234348793,23.465524680853203,0.13322858061748255,0.28181115278160007,0.0,1.6206337213516235,0.3898564502596855,0.0,0.0,0.3898564502596855,0.6131982433068941,1.6307895060583453,-0.08773304296846582,5.363438714853675,0.4281640007861073,1.7297069021551415e-06,0.00021547177499461396,0.03226218042963126,0.0,1
0.3003926191377104,0.4081166296860585,0.1665591834263074,0.08401710540056229,1.4136165380477905,1.2519622383318376,0.3856644274044094,3.9516279850799183,32.86974835951628,0.1665591834263074,0.3396492286888133,0.0,1.4136165380477905,0.5238548517227173,0.0,0.08401710540056229,0.5238548517227173,0.7360442119807108,1.3586107104015217,0.05677722891641988,5.700994097328181,0.5067493552622647,2.1694717819510106e-06,0.0010016041477615009,0.03607275454575137,0.08401710540056229,1
0.27475661420612596,0.4141177872821566,0.17149354174346948,0.0,1.77268648147583,1.6451034478280429,1.9697074075739947,3.840464077340042,31.61404656556588,0.17149354174346948,0.3203757143965049,0.0,1.77268648147583,0.39701762795448303,0.0,0.0,0.39701762795448303,0.6634729518294535,1.5072168088790032,0.01198002957894279,5.540618478906021,0.49697559174820993,1.9393798150619755e-06,0.0005052415373708802,0.03660318694964764,0.0,1
0.21947716164868325,0.35225932850251856,0.12408663451704527,0.0,1.4636900424957275,1.6197785272927236,1.5700911331121823,3.736400969696076,22.04887795230816,0.12408663451704527,0.2775583239945263,0.0,1.4636900424957275,0.32103750109672546,0.0,0.0,0.32103750109672546,0.6230538720658522,1.604993092932282,0.12350043599464822,5.390487149568579,0.4150383825652846,1.8550553825337794e-06,0.0003249440605000554,0.031135619990043818,0.0,1
0.1523155852628406,0.27047258856134976,0.07315542116307719,0.0,1.3811516761779785,2.1884708851831816,4.79087538311809,3.62751802686416,12.333498710660974,0.07315542116307719,0.19843325755164187,0.0,1.3811516761779785,0.20845036581158638,0.0,0.0,0.20845036581158638,0.5631440247937254,1.7757381038494102,0.14115852423564704,5.233402267907577,0.31041175666691306,1.662331001103119e-06,0.00014464640427719005,0.02390662518710118,0.0,1
0.19281896139727905,0.2709756428316118,0.07342779900800524,0.023473654873669147,1.3239109516143799,1.6528381790357105,2.590776213029094,3.9370623204692277,14.157689712938318,0.07342779900800524,0.21282335681553377,0.0,1.3239109516143799,0.33203552663326263,0.0,0.023473654873669147,0.33203552663326263,0.7115704120561385,1.4053371145034892,0.10980789782681087,5.679980285227087,0.33257623318922025,2.0983425537906222e-06,0.00067873805780742,0.02395108932282707,0.023473654873669147,1
0.18170801783708157,0.2674877130413349,0.07154967662808354,0.007083893287926912,1.2135581970214844,1.809017552202123,3.1140960390193255,3.888622572544965,13.38463748791868,0.07154967662808354,0.20581743597904278,0.0,1.2135581970214844,0.2927578315138817,0.0,0.007083893287926912,0.2927578315138817,0.6793109726801906,1.4720743543697832,-0.07753374490231169,5.610096501114839,0.32336895394327003,1.999987056855958e-06,0.0005098285455842647,0.02364279697195115,0.007083893287926912,1
0.25203492871423805,0.3729989859273731,0.13912824350284864,0.0,1.6921467781066895,1.6353073279731618,2.130736189469168,3.859203785703981,25.939180645739484,0.13912824350284864,0.29111791694622013,0.0,1.6921467781066895,0.4171762391924858,0.0,0.0,0.4171762391924858,0.6756968853165368,1.4799495761569077,0.11641818196750225,5.567654163230383,0.45016646787031983,1.9393671423959846e-06,0.0004851333132787097,0.03296876404061889,0.0,1
0.24808389052486746,0.36722053642448216,0.13485092237188442,0.0,1.844772458076477,1.6790974111348926,2.6540486880391585,3.8541832363928172,25.13875700605937,0.13485092237188442,0.29091361324719855,0.0,1.844772458076477,0.4254402071237564,0.0,0.0,0.4254402071237564,0.675570101199348,1.4802272555769704,0.05501840279559552,5.560411041636629,0.44316649141134173,1.9102447605810643e-06,0.0004347647250569442,0.032458016437089114,0.0,1
0.23038858307700139,0.37472823103305103,0.14042124713315965,0.0,1.683917760848999,1.8389861408037174,2.7679771139775813,3.7403125172521126,24.76801873220966,0.14042124713315965,0.2850249010450625,0.0,1.683917760848999,0.3295827656984329,0.0,0.0,0.3295827656984329,0.6148134813018662,1.626505211448815,0.047769193823661904,5.396130319829876,0.43988651530296763,1.8285572221947161e-06,0.00031353054755611695,0.0331216091581887,0.0,1
0.23993521370721282,0.3172690474095024,0.1006596484441331,0.06486674025654793,1.3850897550582886,1.3020192680136047,0.8590989631203909,3.9889991293646596,20.253255068269944,0.1006596484441331,0.25873186074920795,0.0,1.3850897550582886,0.39759815484285355,0.0,0.06486674025654793,0.39759815484285355,0.7562491816239022,1.322311312739022,-0.12582834779192759,5.754909261860124,0.397779530922418,2.169477063595207e-06,0.0009288652128650715,0.02804288686048192,0.06486674025654793,1
0.21595532291394193,0.3056957201407883,0.09344987331239514,0.0,1.034967064857483,1.2374162050667055,0.23194848071700758,3.875048002080507,17.931081575329287,0.09344987331239514,0.2541948071675506,0.0,1.034967064857483,0.37932100892066956,0.0,0.0,0.37932100892066956,0.7064365061374684,1.4155507538131293,-0.021704129951143413,5.590512535623571,0.37428141124995784,1.939376544490771e-06,0.0004484415984415413,0.027019939586407055,0.0,1
0.20991208370833192,0.303425701801572,0.0920671565137765,0.012609307654201984,1.2438503503799438,1.4760997100708506,1.3122076053523752,3.8833059754634403,17.424670643270428,0.0920671565137765,0.24438744316421435,0.0,1.2438503503799438,0.3691099211573601,0.0,0.012609307654201984,0.3691099211573601,0.6918049151969671,1.4454894470161859,-0.0676470849675795,5.602426272870921,0.3689583166165932,1.99998880276019e-06,0.0005419087834951368,0.02681929641627235,0.012609307654201984,1
0.17464343447136343,0.26891092797442917,0.07231308718406863,0.0,1.3852039575576782,1.725532247923376,2.98924660772309,3.7897542383833356,13.160117297666822,0.07231308718406863,0.21571895790236795,0.0,1.3852039575576782,0.2985011413693428,0.0,0.0,0.2985011413693428,0.6494447300529201,1.539771184576211,-0.022717480007613387,5.467459645718906,0.320645312437313,1.8550474659543998e-06,0.00029934428203888405,0.023768592588235764,0.0,1
0.24201597921637585,0.3817469949691276,0.14573076816795916,0.006829557009041309,1.853332757949829,1.7849590315032884,2.6597510195085983,3.7930109470884776,26.150720302594607,0.14573076816795916,0.2902633259451477,0.0,1.853332757949829,0.33001621067523956,0.0,0.006829557009041309,0.33001621067523956,0.6339679118313325,1.5773627683807787,0.10192985215874349,5.472158083217433,0.45199834331999533,2.031719188913317e-06,0.0005678391636422134,0.033741986105032123,0.006829557009041309,1
0.2205771821718372,0.3121026851337993,0.09740808606772747,2.310960553586483e-05,1.211127758026123,1.3463713991429178,0.7314685910580172,3.8955307946264024,18.695984558412203,0.09740808606772747,0.25653590674642146,0.0,1.211127758026123,0.37671272456645966,0.0,2.310960553586483e-05,0.37671272456645966,0.7067432801290874,1.414936404848352,0.013465899684822886,5.620062958853088,0.3821810819004459,1.9993283957764732e-06,0.0005311287885421738,0.027586240635579917,2.310960553586483e-05,1
0.3187493247241946,0.43605402239721464,0.19014311044879056,0.03440175112336874,1.6347306966781616,1.3056568355922793,0.6287739063643092,3.9389864444262765,37.34326303499784,0.19014311044879056,0.35570520679038964,0.0,1.6347306966781616,0.5284062027931213,0.0,0.03440175112336874,0.5284062027931213,0.7309841839955624,1.3680155174431214,0.08876445872082166,5.682756209317976,0.5401335413218852,2.031738176485416e-06,0.0007498339790284497,0.03854209452509264,0.03440175112336874,1
0.24313097150297835,0.37810180683136146,0.14296097632914018,0.0,1.7728396654129028,1.7562955309415123,2.610761887452279,3.7905886449443544,25.86542664103964,0.14296097632914018,0.29323130179363943,0.0,1.7728396654129028,0.3669181540608406,0.0,0.0,0.3669181540608406,0.6430287400945368,1.5551363304067154,0.12210824085547427,5.468663439926571,0.44952602331024416,1.7777732151340013e-06,0.0002894160843335657,0.03341979394866772,0.0,1
0.26920090211206116,0.3959197833164428,0.156752474821339,0.0,1.8220343589782715,1.6592663031968142,2.341575031855979,3.868667702667693,29.340364866468676,0.156752474821339,0.3100373431148,0.0,1.8220343589782715,0.45539359748363495,0.0,0.0,0.45539359748363495,0.67993627375934,1.4707223497773865,-0.020060730511822077,5.581307709301317,0.4787709269779093,1.9393847511803624e-06,0.0005134455341254733,0.03499469544862065,0.0,1
0.2992616408955655,0.40180637515775336,0.16144836311741326,0.07437064871191978,1.9176700115203857,1.5757357862159072,2.3295158905154434,3.9917121743629593,32.12875428210172,0.16144836311741326,0.3182299942793634,0.0,1.9176700115203857,0.5173524618148804,0.0,0.07437064871191978,0.5173524618148804,0.7447888202103622,1.3426591325079757,-0.07516648875571437,5.758823358424879,0.5010048830389976,2.245591817627565e-06,0.0012092988367461413,0.035515001574754165,0.07437064871191978,1
0.33628060323826503,0.44685670148837525,0.1996809116650709,0.02192337717860937,1.53057062625885,1.009786619360623,-0.42512957382462746,3.9393381212446075,40.03399113975837,0.1996809116650709,0.38657820635626194,0.0,1.53057062625885,0.6723056584596634,0.0,0.02192337717860937,0.6723056584596634,0.7525451662088299,1.3288209227213847,-0.15795282166152158,5.683263571719779,0.5592544642462519,2.0317356798173905e-06,0.0007469875359058809,0.039496925480135364,0.02192337717860937,1
0.3896247058073641,0.6029891441176294,0.36359590792371116,0.0,2.3921139240264893,1.6471662042264115,1.8724712185157433,3.793772193404506,65.97162487029583,0.36359590792371116,0.4729035522053664,0.0,2.3921139240264893,0.6169968843460083,0.0,0.0,0.6169968843460083,0.6461543519546438,1.5476152695916456,0.08279276141821819,5.473256329502464,0.7179159555959083,1.8823429158435731e-06,0.00048259411857418154,0.053297214098431016,0.0,1
0.36785643974872073,0.5424575338056031,0.2942601759824571,0.04913758393377066,2.2591731548309326,1.5882823905628485,1.5549359583763556,3.880739741940841,54.98605263962385,0.2942601759824571,0.41804272848537494,0.0,2.2591731548309326,0.4813273251056671,0.0,0.04913758393377066,0.4813273251056671,0.6781282196226758,1.474644658052339,0.18788403835134532,5.5987239804941025,0.6554224105468636,2.0645061476430562e-06,0.0008467403729067339,0.047946925082459096,0.04913758393377066,1
0.3655975933652371,0.5773695377864302,0.33335558316371605,0.0,2.580713987350464,1.7789742903033838,2.629871006769643,3.7794729083034353,59.77819948008569,0.33335558316371605,0.44677142359432764,0.0,2.580713987350464,0.5594167560338974,0.0,0.0,0.5594167560338974,0.6332113771632593,1.5792487375857256,-0.08135550494644779,5.452626821798891,0.6833865549146906,1.9104387855936574e-06,0.0005064767420573405,0.051032739427415916,0.0,1
0.3130959581512798,0.44521780420730195,0.19821889318317146,0.031130490824580193,2.0705204010009766,1.587789767139668,2.124070308278805,3.911408363249091,37.919740440811445,0.19821889318317146,0.35435435703173823,0.0,2.0705204010009766,0.5462393462657928,0.0,0.031130490824580193,0.5462393462657928,0.7032406430108837,1.4219851538044588,0.24017782089940423,5.642969448366419,0.5442866636193096,2.064478570731511e-06,0.0007688214516475976,0.03935206605749597,0.031130490824580193,1
0.424047476350097,0.5737605407463584,0.32920115811755357,0.18865199387073517,2.5252320766448975,1.5937868083180122,2.0472397146566355,3.9974528428655773,65.15422980050428,0.32920115811755357,0.44334792378913335,0.0,2.5252320766448975,0.6721206605434418,0.0,0.18865199387073517,0.6721206605434418,0.7390657027978715,1.3530573172723168,0.12998588282868118,5.767105392404995,0.7134545678012298,2.2068899845252397e-06,0.0014216597150570043,0.0507137461423763,0.18865199387073517,1
0.3398801388884749,0.4887819949143163,0.23890783855241873,0.003471925505436957,2.395211935043335,1.7396894456166174,3.1676092378663627,3.9026532827888767,45.36657246249827,0.23890783855241873,0.38003217922582166,0.0,2.395211935043335,0.5380581468343735,0.0,0.003471925505436957,0.5380581468343735,0.695359990885231,1.4381010803184961,0.062107732813551045,5.630338537203881,0.5953371711587205,2.064441828434724e-06,0.0007596615623027904,0.0432026328907252,0.003471925505436957,1
0.43990852764545707,0.5709743469502261,0.3260117048752371,0.17013994604349136,2.317298650741577,1.255430754360008,0.7094330087823515,4.009966756786655,66.49999584901516,0.3260117048752371,0.4678016112648038,0.0,2.317298650741577,0.7789181619882584,0.0,0.17013994604349136,0.7789181619882584,0.7704510010723903,1.297938801064573,0.09077856594059197,5.785159153961045,0.7207851396709223,2.2456027237791174e-06,0.0015321720072698733,0.05046747907650817,0.17013994604349136,1
0.37958473130947823,0.4904423543541389,0.24053370294443077,0.06958655267953873,1.686122179031372,1.1287770402677393,0.13272207871281472,3.991963145332344,49.2311387120281,0.24053370294443077,0.4103801260688016,0.0,1.686122179031372,0.6546555310487747,0.0,0.06958655267953873,0.6546555310487747,0.773962432031219,1.2920497425231723,0.1726989105780297,5.759185432997817,0.6201760001706931,2.0983184094460578e-06,0.0009671939318303303,0.04334938931811341,0.06958655267953873,1
0.24211662135712686,0.34676669420103573,0.12024714020711463,0.04162678308784962,1.3704679012298584,1.3833095997226894,0.7761674944949393,3.895796321565009,22.895052613696635,0.12024714020711463,0.28108138883919764,0.0,1.3704679012298584,0.368600569665432,0.0,0.04162678308784962,0.368600569665432,0.6982098546260822,1.4322300231075336,0.06569483299851202,5.62044603325064,0.42292741521980454,2.169462485213396e-06,0.000846133647034139,0.030650135119899273,0.04162678308784962,1
0.28592747359653004,0.441155278107005,0.19461797940166892,0.02293239627033472,2.1266090869903564,1.8090250828392302,3.019516387556288,3.825330954274158,35.375679943547304,0.19461797940166892,0.34249057307442854,0.0,2.1266090869903564,0.45741450041532516,0.0,0.02293239627033472,0.45741450041532516,0.6481319382406628,1.5428922326278995,0.22136891775644968,5.518785997305713,0.525711422321185,2.0644990748408684e-06,0.0006963254522643007,0.03899298608821256,0.02293239627033472,1
0.35866922909917776,0.5382708200518104,0.2897354757192484,0.010310318320989609,2.6319456100463867,1.9399128018484488,4.104856726592123,3.8686159338439605,53.552523727596395,0.2897354757192484,0.4109076009410728,0.0,2.6319456100463867,0.6022818237543106,0.0,0.010310318320989609,0.6022818237543106,0.6663347694193886,1.5007443526831512,0.24921876294903214,5.581233022676045,0.6468223029718803,1.9999910366858583e-06,0.0006964481377399789,0.04757686837168487,0.010310318320989609,1
0.25609224327308766,0.35945189628235397,0.12920566574098014,0.05100817419588566,1.769497036933899,1.4625460385803022,1.6536897957818217,3.9305504244610034,24.932979559119673,0.12920566574098014,0.2923548324996261,0.0,1.769497036933899,0.438964806497097,0.0,0.05100817419588566,0.438964806497097,0.7124500759952831,1.4036032161233687,0.08480635435528203,5.670585605149235,0.4413489580882937,2.3272277889064654e-06,0.0012098267960559308,0.031771359171452004,0.05100817419588566,1
0.35275422071026696,0.5019690853390523,0.2519729626361248,0.05519413203001022,2.5038058757781982,1.6207476793083275,2.410366218256474,3.9192610517697704,48.180288366724156,0.2519729626361248,0.39867057254042493,0.0,2.5038058757781982,0.5920338183641434,0.0,0.05519413203001022,0.5920338183641434,0.7027395277389917,1.4229995160039268,-0.016961566263657926,5.654298483152846,0.6135213956049393,2.169444918114978e-06,0.0010406439385975675,0.04436821802365658,0.05519413203001022,1
0.30681272577203345,0.4526106400787446,0.20485639151249088,0.006445343606173992,1.9103490114212036,1.4734280854586843,1.4186449649610893,3.8386063036900016,38.270776346643956,0.20485639151249088,0.3721405910434896,0.0,1.9103490114212036,0.5445635616779327,0.0,0.006445343606173992,0.5445635616779327,0.6778719294949082,1.4752016525384974,0.1579325591681982,5.537938278074018,0.5468001830725333,1.9999814004226273e-06,0.0005953993919903239,0.040005506604608006,0.006445343606173992,1
0.26595746645034524,0.39872166988460583,0.15897897003556857,0.0,1.6190590858459473,1.487454405563475,1.2104222748231468,3.8175358309532283,29.403180031520648,0.15897897003556857,0.3207148488788789,0.0,1.6190590858459473,0.48700301349163055,0.0,0.0,0.48700301349163055,0.6670236897423362,1.4991933680457432,-0.03230326051396734,5.507540011547487,0.4792831563869682,1.8823209386754515e-06,0.0003985477459960445,0.0352423495726786,0.0,1
0.3290208443395386,0.48359286928743184,0.23386206322565115,0.04125642590224743,1.9083073139190674,1.492087832371988,1.1766492920342735,3.8697054509025186,43.79094774215091,0.23386206322565115,0.38278177100471567,0.0,1.9083073139190674,0.5204851180315018,0.0,0.04125642590224743,0.5204851180315018,0.6803660369482057,1.4697940194584755,0.18144931218396967,5.582804863533389,0.5849074963065134,2.2452934069547242e-06,0.0010648230905072555,0.04274397465082534,0.04125642590224743,1
0.3135999872465618,0.41974741343213445,0.1761878910829672,0.0,1.5643705129623413,1.173976361589078,0.35216312240139036,3.93841026824984,35.1402039147534,0.1761878910829672,0.3570366516169088,0.0,1.5643705129623413,0.6122674345970154,0.0,0.0,0.6122674345970154,0.7471141693719948,1.3384803268570171,0.02232377897420086,5.681924962805552,0.5239588181183813,1.9393878460590613e-06,0.0005747886871038688,0.037100780302921944,0.0,1
0.32988080781069584,0.46026338636730607,0.21184238483030005,0.035873761400580406,2.17984676361084,1.5464039094004467,2.059108963625924,3.9302487869147806,41.04495772059357,0.21184238483030005,0.36887965132973477,0.0,2.17984676361084,0.5731777846813202,0.0,0.035873761400580406,0.5731777846813202,0.716720253796565,1.395241479557159,0.0639630163889483,5.670150434157156,0.566271782973633,2.0317383680544937e-06,0.0007597297570003992,0.04068192020402576,0.035873761400580406,1
0.3096911785978591,0.40915663842404476,0.1674091547664645,0.048784373328089714,1.7008343935012817,1.267698872567288,0.7661644083702979,3.9784512679541146,33.70467595107784,0.1674091547664645,0.3380469311634897,0.0,1.7008343935012817,0.5841823816299438,0.0,0.048784373328089714,0.5841823816299438,0.7568994184996735,1.3211762772078948,0.13081600287329614,5.739691914511146,0.513144990102988,2.1333210034568786e-06,0.0009580941643863763,0.036164679199641794,0.048784373328089714,1
0.20466282328561647,0.277534543329741,0.07702542274124786,0.020624689757823944,1.3084722757339478,1.3916259788347616,1.4916204762320788,3.949967417972953,15.220773628990381,0.07702542274124786,0.22630835451673192,0.0,1.3084722757339478,0.36298707872629166,0.0,0.020624689757823944,0.36298707872629166,0.7374292345771938,1.3560574357094088,0.09004897459094122,5.698598405397899,0.3448366192510409,2.0644993555426578e-06,0.000643154232761233,0.024530819700246443,0.020624689757823944,1
0.3109618523812969,0.4204949196416954,0.17681597744447586,0.04221029207110405,1.578382134437561,1.2212345661833863,0.3398620423418337,3.9459573260344896,35.009696138353064,0.17681597744447586,0.34809756828713034,0.0,1.578382134437561,0.5488165616989136,0.0,0.04221029207110405,0.5488165616989136,0.7395121756383928,1.352239563861649,-0.0243072721810772,5.692813065644769,0.5229849434552426,2.09834215242569e-06,0.0008526905522166832,0.03716685114164189,0.04221029207110405,1
0.1985273630125448,0.27613141815689585,0.07624856009333847,0.02154433634132147,1.1698576211929321,1.3267621632773623,0.8386121304427872,3.9149275731043423,14.804694266630813,0.07624856009333847,0.22796408943577262,0.0,1.1698576211929321,0.36251599341630936,0.0,0.02154433634132147,0.36251599341630936,0.718957101587918,1.3908985339187088,-0.004847019344285842,5.6480465949724366,0.3400906849033846,2.0317315695868706e-06,0.000573707378926181,0.024406799784674898,0.02154433634132147,1
0.23031420270854142,0.40632030296252414,0.16509618859955738,0.0,2.261366128921509,2.367277050442781,6.207551934849942,3.6692705948286277,27.922025032810048,0.16509618859955738,0.292745851851123,0.0,2.261366128921509,0.33551952987909317,0.0,0.0,0.33551952987909317,0.5668277814362684,1.7641999415759668,0.00460589870350583,5.293638490654294,0.467055479112309,1.8285605479693035e-06,0.00030336253887783526,0.03591398019482166,0.0,1
