geometric_mean,shannon_entropy,coef_of_var,signal_to_noise,mean_abs_dev,entropy,label
0.0004347647250569442,5.560411041636629,1.4802272555769704,0.675570101199348,0.29091361324719855,3.8541832363928172,1
0.00031353054755611695,5.396130319829876,1.626505211448815,0.6148134813018662,0.2850249010450625,3.7403125172521126,1
0.0009288652128650715,5.754909261860124,1.322311312739022,0.7562491816239022,0.25873186074920795,3.9889991293646596,1
0.0004484415984415413,5.590512535623571,1.4155507538131293,0.7064365061374684,0.2541948071675506,3.875048002080507,1
0.0005419087834951368,5.602426272870921,1.4454894470161859,0.6918049151969671,0.24438744316421435,3.8833059754634403,1
0.00029934428203888405,5.467459645718906,1.539771184576211,0.6494447300529201,0.21571895790236795,3.7897542383833356,1
0.0005678391636422134,5.472158083217433,1.5773627683807787,0.6339679118313325,0.2902633259451477,3.7930109470884776,1
0.0005311287885421738,5.620062958853088,1.414936404848352,0.7067432801290874,0.25653590674642146,3.8955307946264024,1
0.0007498339790284497,5.682756209317976,1.3680155174431214,0.7309841839955624,0.35570520679038964,3.9389864444262765,1
0.0002894160843335657,5.468663439926571,1.5551363304067154,0.6430287400945368,0.29323130179363943,3.7905886449443544,1
0.0005134455341254733,5.581307709301317,1.4707223497773865,0.67993627375934,0.3100373431148,3.868667702667693,1
0.0012092988367461413,5.758823358424879,1.3426591325079757,0.7447888202103622,0.3182299942793634,3.9917121743629593,1
0.0007469875359058809,5.683263571719779,1.3288209227213847,0.7525451662088299,0.38657820635626194,3.9393381212446075,1
0.00048259411857418154,5.473256329502464,1.5476152695916456,0.6461543519546438,0.4729035522053664,3.793772193404506,1
0.0008467403729067339,5.5987239804941025,1.474644658052339,0.6781282196226758,0.41804272848537494,3.880739741940841,1
0.0005064767420573405,5.452626821798891,1.5792487375857256,0.6332113771632593,0.44677142359432764,3.7794729083034353,1
0.0007688214516475976,5.642969448366419,1.4219851538044588,0.7032406430108837,0.35435435703173823,3.911408363249091,1
0.0014216597150570043,5.767105392404995,1.3530573172723168,0.7390657027978715,0.44334792378913335,3.9974528428655773,1
0.0007596615623027904,5.630338537203881,1.4381010803184961,0.695359990885231,0.38003217922582166,3.9026532827888767,1
0.0015321720072698733,5.785159153961045,1.297938801064573,0.7704510010723903,0.4678016112648038,4.009966756786655,1
0.0009671939318303303,5.759185432997817,1.2920497425231723,0.773962432031219,0.4103801260688016,3.991963145332344,1
0.000846133647034139,5.62044603325064,1.4322300231075336,0.6982098546260822,0.28108138883919764,3.895796321565009,1
0.0006963254522643007,5.518785997305713,1.5428922326278995,0.6481319382406628,0.34249057307442854,3.825330954274158,1
0.0006964481377399789,5.581233022676045,1.5007443526831512,0.6663347694193886,0.4109076009410728,3.8686159338439605,1
0.0012098267960559308,5.670585605149235,1.4036032161233687,0.7124500759952831,0.2923548324996261,3.9305504244610034,1
0.0010406439385975675,5.654298483152846,1.4229995160039268,0.7027395277389917,0.39867057254042493,3.9192610517697704,1
0.0005953993919903239,5.537938278074018,1.4752016525384974,0.6778719294949082,0.3721405910434896,3.8386063036900016,1
0.0003985477459960445,5.507540011547487,1.4991933680457432,0.6670236897423362,0.3207148488788789,3.8175358309532283,1
0.0010648230905072555,5.582804863533389,1.4697940194584755,0.6803660369482057,0.38278177100471567,3.8697054509025186,1
0.0005747886871038688,5.681924962805552,1.3384803268570171,0.7471141693719948,0.3570366516169088,3.93841026824984,1
0.0007597297570003992,5.670150434157156,1.395241479557159,0.716720253796565,0.36887965132973477,3.9302487869147806,1
0.0009580941643863763,5.739691914511146,1.3211762772078948,0.7568994184996735,0.3380469311634897,3.9784512679541146,1
0.000643154232761233,5.698598405397899,1.3560574357094088,0.7374292345771938,0.22630835451673192,3.949967417972953,1
0.0008526905522166832,5.692813065644769,1.352239563861649,0.7395121756383928,0.34809756828713034,3.9459573260344896,1
0.000573707378926181,5.6480465949724366,1.3908985339187088,0.718957101587918,0.22796408943577262,3.9149275731043423,1
0.00030336253887783526,5.293638490654294,1.7641999415759668,0.5668277814362684,0.292745851851123,3.6692705948286277,1
0.001478158445301889,5.760228190024694,1.3399343796032397,0.7463035068503322,0.3465043481106136,3.9926859294255332,1
0.0004014260604700291,5.381857885694182,1.6462145901488003,0.6074529657823735,0.36947852764501476,3.7304196197712294,1
0.0009936323209432136,5.750404903243307,1.3423036409399232,0.7449858565820493,0.28994674459409,3.985876945889181,1
0.00030943523576535146,5.4373045626780545,1.5870015485901936,0.6301173669941406,0.27718717784210867,3.7688523275940202,1
0.001015835086132105,5.708752436932944,1.385933030724211,0.7215337807499029,0.31545834375992854,3.9570056563027856,1
0.0004808005241655193,5.6297953248115,1.3864827232967059,0.7212470121326847,0.23876440660660592,3.902276756650653,1
0.001113116382197346,5.692390257573641,1.40261325196256,0.7129532181361689,0.33375251364259384,3.9456642578120693,1
0.00037480853661431366,5.431781018017084,1.6101187485543476,0.6210703134712284,0.24972445809252974,3.76502369818557,1
0.000820914575327654,5.702091910259593,1.3660414675181947,0.7320404881561073,0.3450891785505519,3.952388931018109,1
0.0028139797051766244,5.847292099484623,1.2981853503628729,0.7703046173414303,0.43570081422444673,4.053034032796209,1
0.0009194163100005579,5.591942881338625,1.4805237918256546,0.6754350712328894,0.3379438709292799,3.8760394421801236,1
0.0004649372905616527,5.578994742840317,1.4746723419883132,0.6781145838712364,0.24571689748472636,3.8670644764865214,1
0.0008217184692989477,5.590856443671619,1.4936445104322527,0.6695018466205114,0.3414468511764426,3.875286380974385,1
0.000536818666668862,5.58351504512412,1.4803654892250941,0.675506707592993,0.24410742892894177,3.870197711269818,1
0.0004562849110190537,5.460856136845818,1.5932437269407238,0.6276485133542481,0.258535789977941,3.785177034826152,1
0.00041595885533508224,5.363548268343188,1.6688635414379092,0.5992083833584837,0.25489734200834846,3.717728360127256,1
0.000576702750755947,5.645510196704475,1.3782975624766094,0.7255308157707541,0.3139165704083098,3.9131694757961277,1
0.0007393904211297641,5.613099750871697,1.4682343335981678,0.6810885007118241,0.3117595623189118,3.8907042666464475,1
0.0003389903767260041,5.393181380971598,1.6298875626493539,0.6135380673981079,0.3961954573037474,3.7382684685968535,1
0.0005063266417589646,5.553900845038868,1.4678502909305884,0.6812666878092881,0.32450418527014335,3.849670711976187,1
0.0008016653298865738,5.664512353251794,1.394490828209505,0.7171055487107935,0.27871691565496803,3.926340767031461,1
0.0005357650677155482,5.5670070072091855,1.4716502159108151,0.6795077488603696,0.3525460517121246,3.8587552113325048,1
0.0002829270613690366,5.355543148438771,1.6372926177788205,0.610763020809527,0.3511284532614809,3.7121796338354653,1
0.0005486400900006729,5.6052165734844905,1.4366369555631437,0.6960684487622248,0.3425815758646422,3.8852400644666494,1
0.0008414620617770699,5.716300243248432,1.3660382843667311,0.7320417236757198,0.26795477369563514,3.962237396969778,1
0.0005761114975890013,5.691911661664475,1.3252250058023471,0.7545871136850881,0.3738613354236122,3.945332520407003,1
0.0005319489444704735,5.576817561747115,1.452271621586772,0.6885748458614863,0.34986783859244497,3.865555369550199,1
0.0006755894791228841,5.678844291698951,1.4267763744989133,0.7008784572529826,0.2435858380159175,3.9362749097580663,1
0.0002803449803313879,5.319915020965139,1.7073393702805764,0.5857045708971426,0.21061171625693476,3.687484097728488,1
0.0006216057594452359,5.589427172454135,1.475408301452158,0.6777766661480144,0.29442396878584987,3.8742956856597286,1
0.0004190578371374895,5.666987438326877,1.3389823145073552,0.7468334720022977,0.26631196827293024,3.9280563652729,1
0.00042191751138826464,5.5771998599748915,1.4341908417965858,0.6972551194652459,0.26604888664223836,3.865820358488916,1
0.0006306306163079431,5.704650363963934,1.3284020785658568,0.7527823072511481,0.346940826691025,3.954162315989865,1
0.0005351517436443055,5.588617861680127,1.4865917347175084,0.6726780097243767,0.3163924285267967,3.8737347141785294,1
0.000923806982591081,5.624460802335143,1.4519301250936978,0.688737093712314,0.4199378812506893,3.89857914743653,1
0.0005111102890439462,5.47799967923582,1.5551824755230215,0.6430098587775896,0.32992702923111494,3.7970600328985933,1
0.0006682491510954329,5.599273205208322,1.4530252868525542,0.6882176093212556,0.33147117505563983,3.8811204355029956,1
0.00044601616009718766,5.490110415002892,1.5420004020471014,0.6485062124515656,0.24965167889934037,3.8054545552500443,1
0.0008360083545504954,5.720093406598883,1.3844511296718065,0.7223059487325354,0.2864635757578071,3.9648666174515492,1
0.0005615381226187731,5.566866119817513,1.4829382706575895,0.6743352465109349,0.32037404107222756,3.858657555634191,1
0.0009434039309191332,5.685621522963106,1.3809072056401452,0.72416044578695,0.4970266853204919,3.940972528500817,1
0.0007367573809180029,5.64098650597302,1.4193916737359786,0.7045258167440697,0.41522280834442427,3.9100338923198947,1
0.0004637466154071918,5.380461226785799,1.6415265524423908,0.6091880695930019,0.4779926901194358,3.7294515295866804,1
0.0006309835024983577,5.523740340290055,1.509869862590581,0.6623078024083885,0.5623676984396297,3.828765043145282,1
0.00039445591605749195,5.454107101186335,1.5715799669002084,0.6363014060478612,0.5247891332918471,3.7804989597872822,1
0.00039747775097155266,5.580490291470699,1.4346281667684417,0.6970424013127212,0.24662459065939402,3.8681011118030626,1
0.0004644221959892721,5.598301274050459,1.4417909084169742,0.6935796029893694,0.2501027365394748,3.8804467441612234,1
0.000628719276817675,5.576158075119888,1.5105264592746064,0.6620195061048768,0.37144826373059914,3.8650982482539193,1
0.0007449385681049248,5.672471239158195,1.3811227086257276,0.7240470199998821,0.3628446788486599,3.9318574463578813,1
0.0003627238096203635,5.555760888520534,1.4456462443264646,0.6917303831230669,0.32042197393502647,3.850959995871225,1
0.001489524975605719,5.743089769055333,1.3480350856168315,0.74181901083766,0.412643613722139,3.9808064812513693,1
0.0006851761069950423,5.633448682101883,1.4139049021858223,0.707259140077527,0.2874161078948987,3.904809070956058,1
0.00033342032191039267,5.501917974528846,1.510494160703607,0.6620332107669763,0.2965963619473939,3.813638931844753,1
0.0004284621804725657,5.548149170953141,1.4762066910894487,0.6774104985390299,0.38154829206428076,3.845683955300166,1
0.0008377274721062337,5.7178324969937595,1.3134152080969999,0.7613721727364484,0.38538785730384006,3.9632994743332555,1
0.0006344101786609621,5.702961110396583,1.3604763591028928,0.7350349410022492,0.34313175885193914,3.952991414642404,1
0.0008738779202563205,5.740319804834207,1.3218641116536087,0.7565058267349183,0.3916019313699053,3.978886488361245,1
0.00118709699621334,5.632303785639765,1.4514029124322607,0.6889874956986216,0.505244686954029,3.9040154892013086,1
0.0006123116833926678,5.632960337503048,1.414584610108078,0.7069194454783105,0.30967863670230145,3.904470576274236,1
0.0013348366371708316,5.836330500239969,1.2619640842903128,0.7924132614882875,0.2831972788485473,4.045436031185347,1
0.0008288511795860654,5.626596344618802,1.4279537153572608,0.7003010660990371,0.320397162157974,3.900059392549415,1
0.0007874707715297832,5.621624217413634,1.4240507762293517,0.7022204131122789,0.32718714428870044,3.8966129765957693,1
0.0008126533323567094,5.575106229940538,1.4791973474059414,0.6760406422352782,0.321929824394374,3.8643691647334686,1
0.000942907988079402,5.718543849970571,1.3495046229424135,0.74101082723616,0.33184289412292856,3.963792546643514,1
0.0008027215018994425,5.621442237446248,1.4341044987616003,0.6972978022505051,0.3808402061140441,3.8964868376944555,1
0.0007249548659819427,5.683933366846107,1.397681343481751,0.7154686516885703,0.27835568452292136,3.9398023878479744,1
0.0017886738885238927,5.846941767184914,1.2669194337717657,0.789314145991654,0.3170788272191203,4.052791200950407,1
0.0008544355919359601,5.6980239884425865,1.3543779246180407,0.7383445414894924,0.3373945967034615,3.949569262479912,1
0.0007952791660208306,5.614512014039477,1.44862191750875,0.6903091106429636,0.2583100824123221,3.8916831728794037,1
0.0006837598145856446,5.585584142458938,1.4711261663410724,0.6797499936818209,0.39285340391961654,3.8716319002537514,1
0.0004834383180244922,5.546766892407307,1.4586169485512317,0.6855796628479743,0.43477087026758454,3.8447258328233724,1
0.0007680699134738005,5.64624569452787,1.4309111551777354,0.6988539677631632,0.37942439386119986,3.9136792840387216,1
0.0012771851538483556,5.68951962380061,1.4359185688571567,0.696417009088373,0.3985607923768839,3.943674486105872,1
0.001442298307095568,5.710768703420049,1.3797291033658579,0.724778141276856,0.3208104427506555,3.958403225733581,1
0.0013817518931409545,5.662400512476589,1.4030857991190646,0.7127135165479332,0.45230974158454273,3.9248769505523358,1
0.0007446654300441735,5.663880290647875,1.402926881876419,0.7127939004311239,0.3480885132603362,3.9259026546196165,1
0.0008353583235512934,5.63186242320179,1.4198366244500824,0.7043053608969624,0.5520201953659125,3.90370956007182,1
0.001349755074850693,5.686735389111147,1.4179486217015445,0.7052428867157645,0.424270201876368,3.9417446016808544,1
0.0011794707804680753,5.684809429172631,1.4057664528517355,0.7113544575312124,0.44110189959565105,3.9404096279796,1
0.0013129049558568623,5.694238540045536,1.390026745965447,0.7194091624514605,0.39859736979087756,3.9469453895963404,1
0.0006802044919122649,5.684470188227475,1.3601057739486833,0.7352349265908794,0.30035759143601126,3.9401744840749355,1
0.0006760091292951771,5.647092562192995,1.404894546856294,0.7117956209775321,0.3613079404015025,3.9142662879731116,1
0.000555253568041841,5.571146887033355,1.4634265798000277,0.6833258778717661,0.29197021691948066,3.8616247573604854,1
0.0007612370258936816,5.735001856118362,1.3299938358848953,0.7518807699292669,0.25206041423700754,3.975200367202495,1
0.0008747692396180679,5.67072146020825,1.3907800492218598,0.7190191921728225,0.3272383688663467,3.9306445920121234,1
0.000590869419911548,5.630348854541069,1.4084912730953696,0.7099774851741395,0.28094032510534817,3.9026604342220574,1
0.0006225679331782436,5.642487272361162,1.417553282153942,0.7054390160719044,0.30602745686076105,3.911074144310514,1
0.0007511076821079502,5.635861444146133,1.4208200902598254,0.7038172548670657,0.3491871780213387,3.906481470164393,1
0.0005891471264672399,5.629391261128326,1.4458204095476206,0.6916471473667629,0.3172446352400584,3.9019966810478923,1
0.0009765030274591749,5.716068139507918,1.3405740416067575,0.7459471133370859,0.31360322368959714,3.9620765149164447,1
0.0007669955006251105,5.711440070933967,1.3458371207456392,0.7430296767004136,0.2675676553667472,3.9588685822329728,1
0.000564098981526955,5.623832291044627,1.4168330888120697,0.7057972317023121,0.26077022427125485,3.8981434966075597,1
0.0016527554195432924,5.86381054109917,1.2456937078003358,0.8027636503731985,0.3443850004238129,4.064483744028576,1
0.0014572511860647312,5.826616235477644,1.2704594908206461,0.7871143742621127,0.2674561441349397,4.038702615954131,1
0.0008817970129355112,5.651536248504501,1.4046772523558868,0.7119060457235415,0.45119280087976676,3.917346416611224,1
0.00220970218923208,5.81142110636085,1.324299901205918,0.7551146856871382,0.45637153871371083,4.02817015504858,1
0.00044444917932914065,5.571208592208586,1.4711289294203815,0.679748081855853,0.26998435296991374,3.861667528128722,1
0.0005008008282947655,5.569314373931276,1.4546398657212276,0.6874532993614855,0.2672639682496083,3.8603545560704395,1
0.00041335515862036973,5.503227830928465,1.5127361002513846,0.6610519127483916,0.2758310111090623,3.814546855115087,1
0.00044109396292160843,5.5924359543978746,1.4583098151505862,0.6857228757537855,0.21980456145979588,3.876381214380953,1
0.0004251879369929991,5.421459764973961,1.6048449518039156,0.6231109849212705,0.22037890762999268,3.757869550738883,1
0.00047797106477774946,5.511678978271242,1.5387742034694627,0.6498657548286507,0.23114003958380636,3.8204047440682296,1
0.00045335197616281524,5.6142774447940065,1.4075618034742574,0.7104459217480971,0.2378618882655701,3.8915205818682588,1
0.0014370952394926395,5.694068259683602,1.385423592014797,0.7217992945841859,0.3633755298365031,3.946827360243563,1
0.0007017743458295978,5.6883048777907055,1.360047234270671,0.7352663510875923,0.27290910457122664,3.942832488334012,1
0.0003373189877682573,5.460241493122302,1.5314391353266807,0.6529788883531,0.31504599905747455,3.7847509962621495,1
0.0003436663075134966,5.450051353831001,1.551232621748138,0.6446469160684598,0.29743674175905,3.7776877299428713,1
0.00027952343269134077,5.488467143464453,1.5153312624930395,0.659920113362881,0.32846596666172445,3.80431552621628,1
0.0001851153216780858,5.311579495181746,1.6562846547923604,0.603759648483089,0.35613725428174803,3.681706351533242,1
0.00034959899594373136,5.405854236030473,1.6486802635225546,0.6065444201308934,0.3397101876166744,3.7470526223505582,1
0.0003970671548696257,5.501860347291628,1.567676435651488,0.6378843051681076,0.19817211473491625,3.8135989876877527,1
0.0005010556119862777,5.5433585717048866,1.5045481215718117,0.6646491785338354,0.2369523784605576,3.842363364938047,1
0.0006014949846962251,5.606700536442087,1.4485350828598909,0.690351292482189,0.4068079886592386,3.8862686692067636,1
0.0005513735242871564,5.651098463090559,1.4150750381520587,0.7066738905106827,0.23176263087270854,3.9170429668858606,1
0.00032143425075601296,5.42290641774425,1.5992060875425447,0.6253088636365992,0.34015392960941426,3.758872294027859,1
0.0003030917157516336,5.440171448988677,1.6287790898876195,0.6139548836510755,0.23320135556221544,3.7708395017572127,1
0.00040894135111251066,5.5517580381515,1.5691882137860758,0.6372695741604416,0.1762537321905029,3.848185431423725,1
0.000618447875200564,5.602556624787076,1.4296775963747632,0.6994565160436528,0.30409687875931013,3.883396328526605,1
0.0004317924386579809,5.488223591040443,1.5489440744652263,0.6455993888459293,0.2911514439865641,3.8041467085402605,1
0.0004751064725528268,5.595612708269211,1.4353818964148646,0.6966765993239462,0.26831871047909317,3.878583172370204,1
0.000642391213768018,5.673719952323826,1.3797635620540563,0.724759705983547,0.27742148119887133,3.9327229883679653,1
0.0006690780932026931,5.643041894801247,1.3997988870194988,0.7143864964241126,0.31605334227361936,3.911458579291134,1
0.0010192494080239391,5.707337473127859,1.401443339850191,0.7135483300959462,0.31549974507652223,3.956024878130698,1
0.0007771588591596862,5.764240487226919,1.3005410618754931,0.7689085043872961,0.2819671273973654,3.995467041918823,1
0.0005000609216456006,5.562696758235763,1.4798589897364602,0.6757380269592802,0.26530352495944953,3.855767574409065,1
0.0007138392230195024,5.61052905129776,1.4345611312285347,0.6970757844085022,0.3700774510783731,3.888922393484707,1
0.0009569223919551527,5.700426793507222,1.3730498306856573,0.7283039905846258,0.34670600634831317,3.9512347600359004,1
0.0011405327750012818,5.788147308150609,1.271217887584992,0.786644937921926,0.29021592548764374,4.01203798743823,1
0.0007379600993921424,5.667242005952585,1.3755483724335793,0.7269808984443233,0.3152270757244082,3.928232818104922,1
0.0004036253475382039,5.502717518040801,1.544782161009185,0.6473381585913199,0.21710410422667792,3.814193133175801,0
0.00030605760967175626,5.440154123139967,1.601433840104648,0.6244388168889503,0.29741113567865796,3.770827492394029,0
0.00029295875501908367,5.294187605820054,1.7541917086397236,0.5700613547406042,0.2329328842306495,3.669651212457577,0
0.00043573632826256686,5.549735078287819,1.4686254005786281,0.6809069043651106,0.2860322602980432,3.8467832224978284,0
0.000544827160617269,5.64431603149023,1.426409818289386,0.7010586785465817,0.25862142899495666,3.912341743544751,0
0.0008112938600129151,5.688057278524829,1.3671975729426082,0.7314212386580421,0.30819438704907043,3.942660865600959,0
0.0006334433959727471,5.564341454007565,1.5092515459478322,0.6625777556380664,0.2203382193770267,3.85690759064617,0
0.0002572202682674506,5.466039960547722,1.5198089593184323,0.6579752270137267,0.241517154273879,3.7887701876096473,0
0.00046871098614678956,5.524979018303215,1.5222944807489314,0.6569013075019884,0.28265505217086684,3.829623629317728,0
0.00032524464163335304,5.4356172273205585,1.5952576099033535,0.6268563706078508,0.2908398899820668,3.7676827558483112,0
0.0003996118386162219,5.5195987997332985,1.4619475989801876,0.6840173256425851,0.3309629036075421,3.825894345985193,0
0.000443488705253827,5.418151636501001,1.6000871730794488,0.6249644385137024,0.3189166353815267,3.7555765308149223,0
0.0007977368745609046,5.617935042981879,1.4406728962281292,0.6941183812511328,0.32511439415975474,3.8940558357398025,0
0.0006258487657068197,5.520496884386802,1.5349665087981972,0.6514784135851888,0.31607133367293727,3.8265168508306733,0
0.0008101171427081811,5.635974083105301,1.4299336074395088,0.6993314586438207,0.3288763244163988,3.906559545541361,0
0.0007136427717898114,5.571966287184589,1.4931561279227878,0.6697207364900516,0.3268917381492429,3.862192722265063,0
0.0003616359946203383,5.511142427095219,1.5610393994793383,0.6405963620546216,0.19495357786462364,3.8200328351333446,0
0.0002582334797340973,5.316922751737256,1.6843095766699314,0.5937135608272144,0.29641211674243095,3.6854100147497038,0
0.0008193260091175015,5.5560369162099725,1.5254324187084547,0.6555505102737911,0.38190248820183115,3.8511513236859143,0
0.001064813996275873,5.773816717789196,1.2989651940268025,0.769841405007375,0.2936244627821907,4.0021047791334565,0
0.00020918768380968694,5.345039771899113,1.6307340307263987,0.6132189391683609,0.258893145677348,3.7048992480006415,0
0.001002350500874419,5.642968343858355,1.4649097246022011,0.6826346221960047,0.39779964599074447,3.911407597662441,0
0.0016230315748107275,5.802570629976234,1.3037600208300695,0.767010169235862,0.28703851292618765,4.02203547229597,0
0.00036709424544935864,5.525619294062602,1.4944229701591412,0.6691532416621154,0.39413716484386896,3.830067434655125,0
0.0003922787167135739,5.550030661080829,1.4580611425009111,0.6858399051755506,0.23587549064222912,3.8469881048774255,0
0.0005057331199875351,5.62072495450856,1.4129807184589862,0.7077214015443158,0.24795608293152327,3.8959896550485347,0
0.001246637855570606,5.807387873870486,1.2788430776589703,0.7819547141549653,0.31451853960300014,4.025374531319342,0
0.00044328789480198397,5.721900204248392,1.324147164873787,0.7551992755722734,0.16270999919282758,3.9661189941481467,0
0.0004621387379109144,5.509043552213964,1.5413048702541454,0.6487992024283484,0.29768741343451666,3.818578005927055,0
0.0004911615137640971,5.529288692185856,1.5141791687495592,0.6604212659920056,0.20366654507552084,3.8326108676186115,0
0.0003537996524694117,5.475637011408002,1.5525203689362066,0.6441118506714579,0.2422171885161788,3.795422356355141,0
0.0006682735551362486,5.6411939690190165,1.4129370482531303,0.7077434043261002,0.2576910936081731,3.9101776947452986,0
0.000628793654874998,5.554468393739045,1.5175586130019454,0.6589511565631396,0.25565927367097174,3.8500641067575456,0
0.00048110197929566496,5.63456451417046,1.398493466998789,0.7150525333310555,0.22379439469114004,3.9055825068083707,0
0.0004484305786960932,5.553523094274748,1.4682712911992495,0.6810712424441359,0.30439482027259146,3.849408875099083,0
0.0006279598450202888,5.587696562196973,1.4542769246768081,0.6876253095394232,0.3385571005910606,3.8730961180393293,0
0.00031805542590352136,5.4342254709824385,1.610796795801543,0.620809072888472,0.275448149238116,3.7667180638665156,0
0.0004157535086336487,5.496721528247937,1.5223245549467617,0.6568885667708418,0.33061120868023863,3.810037029756211,0
0.000297013989459646,5.470262666997805,1.531164361642583,0.6530958194490152,0.27000159232875376,3.7916971446798557,0
0.0005795545052249974,5.589856220805972,1.5022808273591381,0.6656522760882574,0.2259967560239602,3.8745930793151295,0
0.0003945664519559428,5.456337977889084,1.6207562019695696,0.6169940932815886,0.2472597662086855,3.782045285683971,0
0.0005392447105019598,5.657517441640785,1.3702465776474377,0.7297937592171859,0.31914867619900633,3.9214922637700242,0
0.0008897818758472488,5.773162791698224,1.3002302663452288,0.7690923227116457,0.28404646958331625,4.001651512107205,0
0.000594290521284182,5.67325904165585,1.3436097281306383,0.7442619165934306,0.34540133563245945,3.93240350943797,0
0.0005134851591644816,5.62841477470616,1.401231012165504,0.7136559474440498,0.2614877886743159,3.9013198322375127,0
0.00011662499548054183,5.2232406063020616,1.7389818845762437,0.5750462697742823,0.15319641390840388,3.620474499772493,0
0.00032630892600886186,5.5201123961730545,1.4865515309215305,0.6726953861467957,0.22066949516363366,3.8262503439093556,0
0.0007915689785952858,5.690579552527778,1.3697726590387667,0.7300464719662215,0.35481329563322106,3.9444091727147033,0
0.000340928434833656,5.4502564620347265,1.5319945226025187,0.6527421375337527,0.3099521711382067,3.7778299001159916,0
0.0006925259051148361,5.642108706674405,1.4460324827733932,0.691545659852905,0.3093263746541197,3.9108117425720823,0
0.0003481131246278198,5.424670863874534,1.6486294960292975,0.6065621549574282,0.1975169247073154,3.760095314888316,0
0.00033491408411874004,5.562276546331962,1.4529074209166577,0.6882725311892132,0.21944508061415036,3.8554763057127093,0
0.0001227678077867033,5.1838721203138025,1.8031758413096426,0.5545747809934897,0.1769680999634602,3.593186344706817,0
0.0001482589572416381,5.243163051955126,1.722217420576491,0.5806443973182597,0.18775468029355125,3.634283686806773,0
0.00026482145551347453,5.408028239607372,1.6097764171415965,0.6212014769875683,0.1695277940964246,3.7485595268004137,0
0.00020176698149486014,5.345558405625893,1.665622164588955,0.6003738009500985,0.18634465615923546,3.705258737506103,0
0.0004625362314869294,5.526515859182609,1.5120500863671889,0.6613521511207815,0.32307140513739796,3.8306888862402495,0
0.00023934794611774906,5.248034676847728,1.7516153060557393,0.5709000736779909,0.27863418800598083,3.637660439865825,0
0.0002670172069920569,5.386703056437355,1.6279112005551801,0.6142819356433545,0.21442263153494423,3.7337780362111914,0
0.0007152580930944392,5.52396549840474,1.537742401301919,0.6503024055945925,0.3154499452767823,3.828921110857658,0
0.000522418553716439,5.55119515690534,1.4886089180739401,0.6717663345589175,0.29901608556247083,3.8477952718749586,0
