geometric_mean,shannon_entropy,coef_of_var,signal_to_noise,percentile_75,std_dev,mean_abs_dev,entropy,iqr,label
0.00021547177499461396,5.363438714853675,1.6307895060583453,0.6131982433068941,0.3898564502596855,0.36500490492249904,0.28181115278160007,3.7176524234348793,0.3898564502596855,1
0.0010016041477615009,5.700994097328181,1.3586107104015217,0.7360442119807108,0.5238548517227173,0.4081166296860585,0.3396492286888133,3.9516279850799183,0.5238548517227173,1
0.0005052415373708802,5.540618478906021,1.5072168088790032,0.6634729518294535,0.39701762795448303,0.4141177872821566,0.3203757143965049,3.840464077340042,0.39701762795448303,1
0.0003249440605000554,5.390487149568579,1.604993092932282,0.6230538720658522,0.32103750109672546,0.35225932850251856,0.2775583239945263,3.736400969696076,0.32103750109672546,1
0.00014464640427719005,5.233402267907577,1.7757381038494102,0.5631440247937254,0.20845036581158638,0.27047258856134976,0.19843325755164187,3.62751802686416,0.20845036581158638,1
0.00067873805780742,5.679980285227087,1.4053371145034892,0.7115704120561385,0.33203552663326263,0.2709756428316118,0.21282335681553377,3.9370623204692277,0.33203552663326263,1
0.0005098285455842647,5.610096501114839,1.4720743543697832,0.6793109726801906,0.2927578315138817,0.2674877130413349,0.20581743597904278,3.888622572544965,0.2927578315138817,1
0.0004851333132787097,5.567654163230383,1.4799495761569077,0.6756968853165368,0.4171762391924858,0.3729989859273731,0.29111791694622013,3.859203785703981,0.4171762391924858,1
0.0004347647250569442,5.560411041636629,1.4802272555769704,0.675570101199348,0.4254402071237564,0.36722053642448216,0.29091361324719855,3.8541832363928172,0.4254402071237564,1
0.00031353054755611695,5.396130319829876,1.626505211448815,0.6148134813018662,0.3295827656984329,0.37472823103305103,0.2850249010450625,3.7403125172521126,0.3295827656984329,1
0.0009288652128650715,5.754909261860124,1.322311312739022,0.7562491816239022,0.39759815484285355,0.3172690474095024,0.25873186074920795,3.9889991293646596,0.39759815484285355,1
0.0004484415984415413,5.590512535623571,1.4155507538131293,0.7064365061374684,0.37932100892066956,0.3056957201407883,0.2541948071675506,3.875048002080507,0.37932100892066956,1
0.0005419087834951368,5.602426272870921,1.4454894470161859,0.6918049151969671,0.3691099211573601,0.303425701801572,0.24438744316421435,3.8833059754634403,0.3691099211573601,1
0.00029934428203888405,5.467459645718906,1.539771184576211,0.6494447300529201,0.2985011413693428,0.26891092797442917,0.21571895790236795,3.7897542383833356,0.2985011413693428,1
0.0005678391636422134,5.472158083217433,1.5773627683807787,0.6339679118313325,0.33001621067523956,0.3817469949691276,0.2902633259451477,3.7930109470884776,0.33001621067523956,1
0.0005311287885421738,5.620062958853088,1.414936404848352,0.7067432801290874,0.37671272456645966,0.3121026851337993,0.25653590674642146,3.8955307946264024,0.37671272456645966,1
0.0007498339790284497,5.682756209317976,1.3680155174431214,0.7309841839955624,0.5284062027931213,0.43605402239721464,0.35570520679038964,3.9389864444262765,0.5284062027931213,1
0.0002894160843335657,5.468663439926571,1.5551363304067154,0.6430287400945368,0.3669181540608406,0.37810180683136146,0.29323130179363943,3.7905886449443544,0.3669181540608406,1
0.0005134455341254733,5.581307709301317,1.4707223497773865,0.67993627375934,0.45539359748363495,0.3959197833164428,0.3100373431148,3.868667702667693,0.45539359748363495,1
0.0012092988367461413,5.758823358424879,1.3426591325079757,0.7447888202103622,0.5173524618148804,0.40180637515775336,0.3182299942793634,3.9917121743629593,0.5173524618148804,1
0.0007469875359058809,5.683263571719779,1.3288209227213847,0.7525451662088299,0.6723056584596634,0.44685670148837525,0.38657820635626194,3.9393381212446075,0.6723056584596634,1
0.00048259411857418154,5.473256329502464,1.5476152695916456,0.6461543519546438,0.6169968843460083,0.6029891441176294,0.4729035522053664,3.793772193404506,0.6169968843460083,1
0.0008467403729067339,5.5987239804941025,1.474644658052339,0.6781282196226758,0.4813273251056671,0.5424575338056031,0.41804272848537494,3.880739741940841,0.4813273251056671,1
0.0005064767420573405,5.452626821798891,1.5792487375857256,0.6332113771632593,0.5594167560338974,0.5773695377864302,0.44677142359432764,3.7794729083034353,0.5594167560338974,1
0.0007688214516475976,5.642969448366419,1.4219851538044588,0.7032406430108837,0.5462393462657928,0.44521780420730195,0.35435435703173823,3.911408363249091,0.5462393462657928,1
0.0014216597150570043,5.767105392404995,1.3530573172723168,0.7390657027978715,0.6721206605434418,0.5737605407463584,0.44334792378913335,3.9974528428655773,0.6721206605434418,1
0.0007596615623027904,5.630338537203881,1.4381010803184961,0.695359990885231,0.5380581468343735,0.4887819949143163,0.38003217922582166,3.9026532827888767,0.5380581468343735,1
0.0015321720072698733,5.785159153961045,1.297938801064573,0.7704510010723903,0.7789181619882584,0.5709743469502261,0.4678016112648038,4.009966756786655,0.7789181619882584,1
0.0009671939318303303,5.759185432997817,1.2920497425231723,0.773962432031219,0.6546555310487747,0.4904423543541389,0.4103801260688016,3.991963145332344,0.6546555310487747,1
0.000846133647034139,5.62044603325064,1.4322300231075336,0.6982098546260822,0.368600569665432,0.34676669420103573,0.28108138883919764,3.895796321565009,0.368600569665432,1
0.0006963254522643007,5.518785997305713,1.5428922326278995,0.6481319382406628,0.45741450041532516,0.441155278107005,0.34249057307442854,3.825330954274158,0.45741450041532516,1
0.0006964481377399789,5.581233022676045,1.5007443526831512,0.6663347694193886,0.6022818237543106,0.5382708200518104,0.4109076009410728,3.8686159338439605,0.6022818237543106,1
0.0012098267960559308,5.670585605149235,1.4036032161233687,0.7124500759952831,0.438964806497097,0.35945189628235397,0.2923548324996261,3.9305504244610034,0.438964806497097,1
0.0010406439385975675,5.654298483152846,1.4229995160039268,0.7027395277389917,0.5920338183641434,0.5019690853390523,0.39867057254042493,3.9192610517697704,0.5920338183641434,1
0.0005953993919903239,5.537938278074018,1.4752016525384974,0.6778719294949082,0.5445635616779327,0.4526106400787446,0.3721405910434896,3.8386063036900016,0.5445635616779327,1
0.0003985477459960445,5.507540011547487,1.4991933680457432,0.6670236897423362,0.48700301349163055,0.39872166988460583,0.3207148488788789,3.8175358309532283,0.48700301349163055,1
0.0010648230905072555,5.582804863533389,1.4697940194584755,0.6803660369482057,0.5204851180315018,0.48359286928743184,0.38278177100471567,3.8697054509025186,0.5204851180315018,1
0.0005747886871038688,5.681924962805552,1.3384803268570171,0.7471141693719948,0.6122674345970154,0.41974741343213445,0.3570366516169088,3.93841026824984,0.6122674345970154,1
0.0007597297570003992,5.670150434157156,1.395241479557159,0.716720253796565,0.5731777846813202,0.46026338636730607,0.36887965132973477,3.9302487869147806,0.5731777846813202,1
0.0009580941643863763,5.739691914511146,1.3211762772078948,0.7568994184996735,0.5841823816299438,0.40915663842404476,0.3380469311634897,3.9784512679541146,0.5841823816299438,1
0.000643154232761233,5.698598405397899,1.3560574357094088,0.7374292345771938,0.36298707872629166,0.277534543329741,0.22630835451673192,3.949967417972953,0.36298707872629166,1
0.0008526905522166832,5.692813065644769,1.352239563861649,0.7395121756383928,0.5488165616989136,0.4204949196416954,0.34809756828713034,3.9459573260344896,0.5488165616989136,1
0.000573707378926181,5.6480465949724366,1.3908985339187088,0.718957101587918,0.36251599341630936,0.27613141815689585,0.22796408943577262,3.9149275731043423,0.36251599341630936,1
0.00030336253887783526,5.293638490654294,1.7641999415759668,0.5668277814362684,0.33551952987909317,0.40632030296252414,0.292745851851123,3.6692705948286277,0.33551952987909317,1
0.001478158445301889,5.760228190024694,1.3399343796032397,0.7463035068503322,0.5335966795682907,0.4398392402079932,0.3465043481106136,3.9926859294255332,0.5335966795682907,1
0.0004014260604700291,5.381857885694182,1.6462145901488003,0.6074529657823735,0.5202747583389282,0.48428397746544444,0.36947852764501476,3.7304196197712294,0.5202747583389282,1
0.0009936323209432136,5.750404903243307,1.3423036409399232,0.7449858565820493,0.4453948736190796,0.36071537535289927,0.28994674459409,3.985876945889181,0.4453948736190796,1
0.00030943523576535146,5.4373045626780545,1.5870015485901936,0.6301173669941406,0.37084661424160004,0.3619523825982076,0.27718717784210867,3.7688523275940202,0.37084661424160004,1
0.001015835086132105,5.708752436932944,1.385933030724211,0.7215337807499029,0.44992097467184067,0.3999229522828629,0.31545834375992854,3.9570056563027856,0.44992097467184067,1
0.0004808005241655193,5.6297953248115,1.3864827232967059,0.7212470121326847,0.39370036125183105,0.2874834785358868,0.23876440660660592,3.902276756650653,0.39370036125183105,1
0.001113116382197346,5.692390257573641,1.40261325196256,0.7129532181361689,0.5130479782819748,0.4222583410653287,0.33375251364259384,3.9456642578120693,0.5130479782819748,1
0.00037480853661431366,5.431781018017084,1.6101187485543476,0.6210703134712284,0.3073563203215599,0.32850230009872317,0.24972445809252974,3.76502369818557,0.3073563203215599,1
0.000820914575327654,5.702091910259593,1.3660414675181947,0.7320404881561073,0.5142912715673447,0.42784739614469997,0.3450891785505519,3.952388931018109,0.5142912715673447,1
0.0028139797051766244,5.847292099484623,1.2981853503628729,0.7703046173414303,0.703670933842659,0.5463126057662939,0.43570081422444673,4.053034032796209,0.703670933842659,1
0.0009194163100005579,5.591942881338625,1.4805237918256546,0.6754350712328894,0.462031327188015,0.4334236231088083,0.3379438709292799,3.8760394421801236,0.462031327188015,1
0.0004649372905616527,5.578994742840317,1.4746723419883132,0.6781145838712364,0.33472196757793427,0.3146161597743659,0.24571689748472636,3.8670644764865214,0.33472196757793427,1
0.0008217184692989477,5.590856443671619,1.4936445104322527,0.6695018466205114,0.47535963356494904,0.4460152021207141,0.3414468511764426,3.875286380974385,0.47535963356494904,1
0.000536818666668862,5.58351504512412,1.4803654892250941,0.675506707592993,0.3155527412891388,0.3142332523281656,0.24410742892894177,3.870197711269818,0.3155527412891388,1
0.0004562849110190537,5.460856136845818,1.5932437269407238,0.6276485133542481,0.396242618560791,0.33974507756572075,0.258535789977941,3.785177034826152,0.396242618560791,1
0.00041595885533508224,5.363548268343188,1.6688635414379092,0.5992083833584837,0.2779037430882454,0.3361007952308519,0.25489734200834846,3.717728360127256,0.2779037430882454,1
0.000576702750755947,5.645510196704475,1.3782975624766094,0.7255308157707541,0.4819570705294609,0.37805346690122005,0.3139165704083098,3.9131694757961277,0.4819570705294609,1
0.0007393904211297641,5.613099750871697,1.4682343335981678,0.6810885007118241,0.45544376224279404,0.4033816052168329,0.3117595623189118,3.8907042666464475,0.45544376224279404,1
0.0003389903767260041,5.393181380971598,1.6298875626493539,0.6135380673981079,0.5092006027698517,0.5168654097588606,0.3961954573037474,3.7382684685968535,0.5092006027698517,1
0.0005063266417589646,5.553900845038868,1.4678502909305884,0.6812666878092881,0.44353366643190384,0.4009455838524038,0.32450418527014335,3.849670711976187,0.44353366643190384,1
0.0008016653298865738,5.664512353251794,1.394490828209505,0.7171055487107935,0.4102242514491081,0.34608387027143406,0.27871691565496803,3.926340767031461,0.4102242514491081,1
0.0005357650677155482,5.5670070072091855,1.4716502159108151,0.6795077488603696,0.5097339749336243,0.43962194035174473,0.3525460517121246,3.8587552113325048,0.5097339749336243,1
0.0002829270613690366,5.355543148438771,1.6372926177788205,0.610763020809527,0.4462077245116234,0.4515037202076286,0.3511284532614809,3.7121796338354653,0.4462077245116234,1
0.0005486400900006729,5.6052165734844905,1.4366369555631437,0.6960684487622248,0.4712868332862854,0.42681924413337413,0.3425815758646422,3.8852400644666494,0.4712868332862854,1
0.0008414620617770699,5.716300243248432,1.3660382843667311,0.7320417236757198,0.420564629137516,0.335602674840119,0.26795477369563514,3.962237396969778,0.420564629137516,1
0.0005761114975890013,5.691911661664475,1.3252250058023471,0.7545871136850881,0.6465471088886261,0.4370832749381973,0.3738613354236122,3.945332520407003,0.6465471088886261,1
0.0005319489444704735,5.576817561747115,1.452271621586772,0.6885748458614863,0.5056655779480934,0.4362959617373238,0.34986783859244497,3.865555369550199,0.5056655779480934,1
0.0006755894791228841,5.678844291698951,1.4267763744989133,0.7008784572529826,0.4095109924674034,0.3148806667197863,0.2435858380159175,3.9362749097580663,0.4095109924674034,1
0.0002803449803313879,5.319915020965139,1.7073393702805764,0.5857045708971426,0.2225370742380619,0.28354585215759875,0.21061171625693476,3.687484097728488,0.2225370742380619,1
0.0006216057594452359,5.589427172454135,1.475408301452158,0.6777766661480144,0.4958794564008713,0.373100660824304,0.29442396878584987,3.8742956856597286,0.4958794564008713,1
0.0004190578371374895,5.666987438326877,1.3389823145073552,0.7468334720022977,0.432613730430603,0.3135664227463984,0.26631196827293024,3.9280563652729,0.432613730430603,1
0.00042191751138826464,5.5771998599748915,1.4341908417965858,0.6972551194652459,0.40191879868507385,0.3232817778061246,0.26604888664223836,3.865820358488916,0.40191879868507385,1
0.0006306306163079431,5.704650363963934,1.3284020785658568,0.7527823072511481,0.5678402930498123,0.4135057901793487,0.346940826691025,3.954162315989865,0.5678402930498123,1
0.0005351517436443055,5.588617861680127,1.4865917347175084,0.6726780097243767,0.4650317579507828,0.4114170831335631,0.3163924285267967,3.8737347141785294,0.4650317579507828,1
0.000923806982591081,5.624460802335143,1.4519301250936978,0.688737093712314,0.6071340590715408,0.5360857865320333,0.4199378812506893,3.89857914743653,0.6071340590715408,1
0.0005111102890439462,5.47799967923582,1.5551824755230215,0.6430098587775896,0.41628894209861755,0.42807375917787077,0.32992702923111494,3.7970600328985933,0.41628894209861755,1
0.0006682491510954329,5.599273205208322,1.4530252868525542,0.6882176093212556,0.4931091219186783,0.4147992378037524,0.33147117505563983,3.8811204355029956,0.4931091219186783,1
0.00044601616009718766,5.490110415002892,1.5420004020471014,0.6485062124515656,0.3865579590201378,0.31648778300470426,0.24965167889934037,3.8054545552500443,0.3865579590201378,1
0.0008360083545504954,5.720093406598883,1.3844511296718065,0.7223059487325354,0.4770428463816643,0.3685527314293603,0.2864635757578071,3.9648666174515492,0.4770428463816643,1
0.0005615381226187731,5.566866119817513,1.4829382706575895,0.6743352465109349,0.4090914875268936,0.40721559228691656,0.32037404107222756,3.858657555634191,0.4090914875268936,1
0.0009434039309191332,5.685621522963106,1.3809072056401452,0.72416044578695,0.8371037989854813,0.6163799826196384,0.4970266853204919,3.940972528500817,0.8371037989854813,1
0.0007367573809180029,5.64098650597302,1.4193916737359786,0.7045258167440697,0.609703779220581,0.5203495381384725,0.41522280834442427,3.9100338923198947,0.609703779220581,1
0.0004637466154071918,5.380461226785799,1.6415265524423908,0.6091880695930019,0.5088663995265961,0.6217611873081035,0.4779926901194358,3.7294515295866804,0.5088663995265961,1
0.0006309835024983577,5.523740340290055,1.509869862590581,0.6623078024083885,0.8242428600788116,0.7095283454565509,0.5623676984396297,3.828765043145282,0.8242428600788116,1
0.00039445591605749195,5.454107101186335,1.5715799669002084,0.6363014060478612,0.5989831238985062,0.6861784387347206,0.5247891332918471,3.7804989597872822,0.5989831238985062,1
0.00039747775097155266,5.580490291470699,1.4346281667684417,0.6970424013127212,0.44031529128551483,0.299611464007899,0.24662459065939402,3.8681011118030626,0.44031529128551483,1
0.0004644221959892721,5.598301274050459,1.4417909084169742,0.6935796029893694,0.4114955887198448,0.3091995907658453,0.2501027365394748,3.8804467441612234,0.4114955887198448,1
0.000628719276817675,5.576158075119888,1.5105264592746064,0.6620195061048768,0.458686962723732,0.4951777718685638,0.37144826373059914,3.8650982482539193,0.458686962723732,1
0.0007449385681049248,5.672471239158195,1.3811227086257276,0.7240470199998821,0.49487242847681046,0.4507407318281386,0.3628446788486599,3.9318574463578813,0.49487242847681046,1
0.0003627238096203635,5.555760888520534,1.4456462443264646,0.6917303831230669,0.5243007093667984,0.38917195436843965,0.32042197393502647,3.850959995871225,0.5243007093667984,1
0.001489524975605719,5.743089769055333,1.3480350856168315,0.74181901083766,0.6686269491910934,0.5138173053312612,0.412643613722139,3.9808064812513693,0.6686269491910934,1
0.0006851761069950423,5.633448682101883,1.4139049021858223,0.707259140077527,0.45744970440864563,0.35276645027647224,0.2874161078948987,3.904809070956058,0.45744970440864563,1
0.00033342032191039267,5.501917974528846,1.510494160703607,0.6620332107669763,0.4608859047293663,0.3702398378942918,0.2965963619473939,3.813638931844753,0.4608859047293663,1
0.0004284621804725657,5.548149170953141,1.4762066910894487,0.6774104985390299,0.5642859935760498,0.4785955760427734,0.38154829206428076,3.845683955300166,0.5642859935760498,1
0.0008377274721062337,5.7178324969937595,1.3134152080969999,0.7613721727364484,0.6725920140743256,0.4526298071459139,0.38538785730384006,3.9632994743332555,0.6725920140743256,1
0.0006344101786609621,5.702961110396583,1.3604763591028928,0.7350349410022492,0.5796974152326584,0.42741301879783083,0.34313175885193914,3.952991414642404,0.5796974152326584,1
0.0008738779202563205,5.740319804834207,1.3218641116536087,0.7565058267349183,0.6432965248823166,0.4767838069525541,0.3916019313699053,3.978886488361245,0.6432965248823166,1
0.00118709699621334,5.632303785639765,1.4514029124322607,0.6889874956986216,0.7121404111385345,0.6484596535880865,0.505244686954029,3.9040154892013086,0.7121404111385345,1
0.0006123116833926678,5.632960337503048,1.414584610108078,0.7069194454783105,0.5229397863149643,0.3799612722928938,0.30967863670230145,3.904470576274236,0.5229397863149643,1
0.0013348366371708316,5.836330500239969,1.2619640842903128,0.7924132614882875,0.5014203637838364,0.3419861549113286,0.2831972788485473,4.045436031185347,0.5014203637838364,1
0.0008288511795860654,5.626596344618802,1.4279537153572608,0.7003010660990371,0.44849997013807297,0.40147720591721536,0.320397162157974,3.900059392549415,0.44849997013807297,1
0.0007874707715297832,5.621624217413634,1.4240507762293517,0.7022204131122789,0.48858893662691116,0.40393766645842943,0.32718714428870044,3.8966129765957693,0.48858893662691116,1
0.0008126533323567094,5.575106229940538,1.4791973474059414,0.6760406422352782,0.45619670301675797,0.4039958266426452,0.321929824394374,3.8643691647334686,0.45619670301675797,1
0.000942907988079402,5.718543849970571,1.3495046229424135,0.74101082723616,0.5297556668519974,0.4060088520098704,0.33184289412292856,3.963792546643514,0.5297556668519974,1
0.0008027215018994425,5.621442237446248,1.4341044987616003,0.6972978022505051,0.5539193749427795,0.479657642548525,0.3808402061140441,3.8964868376944555,0.5539193749427795,1
0.0007249548659819427,5.683933366846107,1.397681343481751,0.7154686516885703,0.42341405153274536,0.35540432592642535,0.27835568452292136,3.9398023878479744,0.42341405153274536,1
0.0017886738885238927,5.846941767184914,1.2669194337717657,0.789314145991654,0.5554992407560349,0.3892415489620653,0.3170788272191203,4.052791200950407,0.5554992407560349,1
0.0008544355919359601,5.6980239884425865,1.3543779246180407,0.7383445414894924,0.5622465908527374,0.40778869624658465,0.3373945967034615,3.949569262479912,0.5622465908527374,1
0.0007952791660208306,5.614512014039477,1.44862191750875,0.6903091106429636,0.36074938625097275,0.32336546423981904,0.2583100824123221,3.8916831728794037,0.36074938625097275,1
0.0006837598145856446,5.585584142458938,1.4711261663410724,0.6797499936818209,0.4886957108974457,0.500568524341998,0.39285340391961654,3.8716319002537514,0.4886957108974457,1
0.0004834383180244922,5.546766892407307,1.4586169485512317,0.6855796628479743,0.6137759387493134,0.5307316287111158,0.43477087026758454,3.8447258328233724,0.6137759387493134,1
0.0007680699134738005,5.64624569452787,1.4309111551777354,0.6988539677631632,0.5574437230825424,0.48503856848935,0.37942439386119986,3.9136792840387216,0.5574437230825424,1
0.0012771851538483556,5.68951962380061,1.4359185688571567,0.696417009088373,0.5314970761537552,0.5305080328501032,0.3985607923768839,3.943674486105872,0.5314970761537552,1
0.001442298307095568,5.710768703420049,1.3797291033658579,0.724778141276856,0.5049228221178055,0.3992010891733417,0.3208104427506555,3.958403225733581,0.5049228221178055,1
0.0013817518931409545,5.662400512476589,1.4030857991190646,0.7127135165479332,0.6532469838857651,0.5598807668108571,0.45230974158454273,3.9248769505523358,0.6532469838857651,1
0.0007446654300441735,5.663880290647875,1.402926881876419,0.7127939004311239,0.4812043085694313,0.4393957265605017,0.3480885132603362,3.9259026546196165,0.4812043085694313,1
0.0008353583235512934,5.63186242320179,1.4198366244500824,0.7043053608969624,0.8276046067476273,0.6878505971756991,0.5520201953659125,3.90370956007182,0.8276046067476273,1
0.001349755074850693,5.686735389111147,1.4179486217015445,0.7052428867157645,0.6561162024736404,0.5492031429127527,0.424270201876368,3.9417446016808544,0.6561162024736404,1
0.0011794707804680753,5.684809429172631,1.4057664528517355,0.7113544575312124,0.5806323438882828,0.5657647166971305,0.44110189959565105,3.9404096279796,0.5806323438882828,1
0.0013129049558568623,5.694238540045536,1.390026745965447,0.7194091624514605,0.6469238102436066,0.49433884122621197,0.39859736979087756,3.9469453895963404,0.6469238102436066,1
0.0006802044919122649,5.684470188227475,1.3601057739486833,0.7352349265908794,0.4659332409501076,0.36614713870660015,0.30035759143601126,3.9401744840749355,0.4659332409501076,1
0.0006760091292951771,5.647092562192995,1.404894546856294,0.7117956209775321,0.5645488351583481,0.4517492548128516,0.3613079404015025,3.9142662879731116,0.5645488351583481,1
0.000555253568041841,5.571146887033355,1.4634265798000277,0.6833258778717661,0.4158046692609787,0.36394541025454963,0.29197021691948066,3.8616247573604854,0.4158046692609787,1
0.0007612370258936816,5.735001856118362,1.3299938358848953,0.7518807699292669,0.37937310338020325,0.31146011308863203,0.25206041423700754,3.975200367202495,0.37937310338020325,1
0.0008747692396180679,5.67072146020825,1.3907800492218598,0.7190191921728225,0.46835046261548996,0.4077431342879461,0.3272383688663467,3.9306445920121234,0.46835046261548996,1
0.000590869419911548,5.630348854541069,1.4084912730953696,0.7099774851741395,0.4316619858145714,0.3438734578191225,0.28094032510534817,3.9026604342220574,0.4316619858145714,1
0.0006225679331782436,5.642487272361162,1.417553282153942,0.7054390160719044,0.4722193628549576,0.38352166592134745,0.30602745686076105,3.911074144310514,0.4722193628549576,1
0.0007511076821079502,5.635861444146133,1.4208200902598254,0.7038172548670657,0.5694638043642044,0.4339489241971859,0.3491871780213387,3.906481470164393,0.5694638043642044,1
0.0005891471264672399,5.629391261128326,1.4458204095476206,0.6916471473667629,0.4846612736582756,0.41014910885348205,0.3172446352400584,3.9019966810478923,0.4846612736582756,1
0.0009765030274591749,5.716068139507918,1.3405740416067575,0.7459471133370859,0.5126919150352478,0.37545205795541786,0.31360322368959714,3.9620765149164447,0.5126919150352478,1
0.0007669955006251105,5.711440070933967,1.3458371207456392,0.7430296767004136,0.4437229335308075,0.32475014012423836,0.2675676553667472,3.9588685822329728,0.4437229335308075,1
0.000564098981526955,5.623832291044627,1.4168330888120697,0.7057972317023121,0.3968590348958969,0.3196785833386861,0.26077022427125485,3.8981434966075597,0.3968590348958969,1
0.0016527554195432924,5.86381054109917,1.2456937078003358,0.8027636503731985,0.5304971039295197,0.4216056177096484,0.3443850004238129,4.064483744028576,0.5304971039295197,1
0.0014572511860647312,5.826616235477644,1.2704594908206461,0.7871143742621127,0.4497615918517113,0.32542901116137884,0.2674561441349397,4.038702615954131,0.4497615918517113,1
0.0008817970129355112,5.651536248504501,1.4046772523558868,0.7119060457235415,0.7094979733228683,0.5644103224515558,0.45119280087976676,3.917346416611224,0.7094979733228683,1
0.00220970218923208,5.81142110636085,1.324299901205918,0.7551146856871382,0.7416853606700897,0.5895015912281965,0.45637153871371083,4.02817015504858,0.7416853606700897,1
0.00044444917932914065,5.571208592208586,1.4711289294203815,0.679748081855853,0.3889097347855568,0.34105569391595353,0.26998435296991374,3.861667528128722,0.3889097347855568,1
0.0005008008282947655,5.569314373931276,1.4546398657212276,0.6874532993614855,0.41795969009399414,0.330585468979919,0.2672639682496083,3.8603545560704395,0.41795969009399414,1
0.00041335515862036973,5.503227830928465,1.5127361002513846,0.6610519127483916,0.38019123673439026,0.34394356432941314,0.2758310111090623,3.814546855115087,0.38019123673439026,1
0.00044109396292160843,5.5924359543978746,1.4583098151505862,0.6857228757537855,0.346839003264904,0.27779105561751133,0.21980456145979588,3.876381214380953,0.346839003264904,1
0.0004251879369929991,5.421459764973961,1.6048449518039156,0.6231109849212705,0.24195482954382896,0.2872368334713902,0.22037890762999268,3.757869550738883,0.24195482954382896,1
0.00047797106477774946,5.511678978271242,1.5387742034694627,0.6498657548286507,0.29403994232416153,0.29933285089750716,0.23114003958380636,3.8204047440682296,0.29403994232416153,1
0.00045335197616281524,5.6142774447940065,1.4075618034742574,0.7104459217480971,0.3843875303864479,0.2892576699328751,0.2378618882655701,3.8915205818682588,0.3843875303864479,1
0.0014370952394926395,5.694068259683602,1.385423592014797,0.7217992945841859,0.5503486692905426,0.44871453214391555,0.3633755298365031,3.946827360243563,0.5503486692905426,1
0.0007017743458295978,5.6883048777907055,1.360047234270671,0.7352663510875923,0.4360607862472534,0.32973262781138457,0.27290910457122664,3.942832488334012,0.4360607862472534,1
0.0003373189877682573,5.460241493122302,1.5314391353266807,0.6529788883531,0.43227097392082214,0.38822278260762055,0.31504599905747455,3.7847509962621495,0.43227097392082214,1
0.0003436663075134966,5.450051353831001,1.551232621748138,0.6446469160684598,0.41893038153648376,0.37393068586675166,0.29743674175905,3.7776877299428713,0.41893038153648376,1
